pack_id,tube_id,particle_id,id,ore_type,rm_number,density_bin,created_at,density_g_per_cm3,volume_cm3,weight_g,axis_length_mm,volume_normalised_magnetic_susceptibility,weight_normalised_magnetic_susceptibility,photo_url
41,XE1503,RT-XRM43971-0268,680,HGF,RM43971,1190579,2025-02-03T21:59:14.477375,4.7116,0.3737,1.7605,15.43,0.002934974578538935,6.230048281738143e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0268/20250219135359
41,XE1503,RT-XRM43971-0414,681,GOE,RM43971,1190574,2025-01-30T05:19:08.818734,4.1754,0.435,1.8161,16.69,0.0016653716475095782,3.9889690362131295e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0414/20250219101547
41,XE1503,RT-XRM43971-0354,682,HGM,RM43971,1190577,2025-02-04T04:41:06.353902,4.5149,0.3203,1.4462,15.35,0.002770642106358622,6.136334301387545e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0354/20250220113120
41,XE1503,RT-XRM43971-0407,683,GOH,RM43971,1190579,2025-02-03T04:50:17.943103,4.1505,0.4637,1.9247,14.03,0.001666688232334124,4.0153963388233667e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0407/20250228112548
41,XE1503,RT-XRM43971-0074,684,HGM,RM43971,1190572,2025-02-10T10:00:21.618176,5.2487,0.171,0.8977,14.95,0.0033147368421052627,6.31413612565445e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0074/20250220090831
41,XE1503,RT-XRM43971-0528,685,GMI,RM43971,1190577,2025-02-06T05:23:48.483385,4.4285,0.5292,2.3434,23.4,0.004610355253212396,1.0411368097635914e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0528/20250219152937
41,XE1503,RT-XRM43971-0269,686,HGF,RM43971,1190579,2025-02-03T22:01:46.838678,4.678,0.2968,1.3883,17.97,0.0039495732255166215,8.44366011188744e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0269/20250219135822
42,XE1501,RT-XRM43971-0300,687,H2M,RM43971,1190579,2025-02-03T04:30:00.470420,5.2553,0.3789,1.991,13.44,0.00336315650567432,6.400301356102461e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0300/20250219122452
42,XE1501,RT-XRM43971-0450,688,SHL,RM43971,1190564,2025-02-06T04:02:15.131392,3.4714,0.3527,1.2244,14.49,0.0015703997731783383,4.5236850702384843e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0450/20250219145601
42,XE1501,RT-XRM43971-0246,689,HGF,RM43971,1190574,2025-02-10T10:00:38.439509,4.8159,0.2955,1.4232,14.12,0.008495262267343488,1.7638771781899948e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0246/20250219142429
42,XE1501,RT-XRM43971-0242,690,HGF,RM43971,1190574,2025-01-30T22:14:42.385696,4.0845,0.3999,1.6333,15.92,0.0013832708177044261,3.386824220902467e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0242/20250219141414
42,XE1501,RT-XRM43971-0388,691,HGH,RM43971,1190583,2025-02-04T22:23:34.665117,4.547,0.443,2.0145,16.55,0.0023534988713318286,5.17547778605113e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0388/20250219114344
42,XE1501,RT-XRM43971-0423,692,GOE,RM43971,1190577,2025-02-05T22:08:38.125929,3.974,0.4813,1.9125,18.44,0.0014420943278620406,3.629176470588236e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0423/20250219102503
42,XE1501,RT-XRM43971-0290,693,H2M,RM43971,1190577,2025-02-03T04:39:50.942305,5.225,0.2501,1.3069,14.3,0.0028753298680527788,5.502486800826384e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0290/20250219121639
42,XE1501,RT-XRM43971-0241,694,HGM,RM43971,1190587,2025-01-30T22:09:51.612456,5.0713,0.439,2.2265,16.24,0.018668716780561884,3.680919230481323e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0241/20250220111108
42,XE1501,RT-XRM43971-0396,695,GOH,RM43971,1190577,2025-02-03T04:44:47.257381,4.1001,0.4189,1.7177,14.89,0.0016276199570303177,3.9693194387844215e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0396/20250219103734
42,XE1501,RT-XRM43971-0421,696,GOE,RM43971,1190577,2025-01-30T05:17:24.069404,4.0301,0.4356,1.7556,15.65,0.002524334251606979,6.263385737069948e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0421/20250219102049
42,XE1501,RT-XRM43971-0302,697,H2M,RM43971,1190579,2025-02-04T03:39:47.335328,4.9801,0.2986,1.4871,13.04,0.004425653047555259,8.88642323986282e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0302/20250219122941
43,XE1503,RT-XRM43971-0263,698,HGF,RM43971,1190577,2025-02-03T21:44:03.639854,5.0947,0.2765,1.4089,15.4,0.008849095840867993,1.7366562566541273e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0263/20250219143350
43,XE1503,RT-XRM43971-0267,699,HGF,RM43971,1190579,2025-02-03T21:56:16.123540,4.8505,0.4118,1.9975,15.41,0.0059545288975230695,1.2275719649561952e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0267/20250219125057
43,XE1503,RT-XRM43971-0271,700,HGF,RM43971,1190572,2025-02-03T22:07:23.984040,4.1512,0.372,1.5441,15.88,0.0013606989247311827,3.2781555598730653e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0271/20250219140953
43,XE1503,RT-XRM43971-0525,701,GMI,RM43971,1190572,2025-02-06T05:20:51.174248,4.4351,0.5083,2.2544,21.08,0.0018533149714735396,4.178672817601136e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0525/20250219152539
43,XE1503,RT-XRM43971-0299,702,H2M,RM43971,1190579,2025-02-04T03:37:47.379189,5.2869,0.2532,1.3388,16.68,0.003018562401263823,5.70884374066328e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0299/20250219122043
43,XE1503,RT-XRM43971-0339,703,HGM,RM43971,1190574,2025-02-04T04:21:55.567303,3.9909,0.2199,0.8778,11.99,0.0014143853266636347,3.5432140958456744e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0339/20250220112616
43,XE1503,RT-XRM43971-0395,704,GOH,RM43971,1190577,2025-02-04T22:48:03.150872,3.9269,0.4336,1.7029,18.41,0.0012767143296432966,3.2508270205727484e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0395/20250219103339
43,XE1503,RT-XRM43971-0424,705,GOE,RM43971,1190577,2025-02-05T22:11:32.723443,3.9161,0.4961,1.9429,15.45,0.0014142713162668818,3.611199752946626e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0424/20250219102931
43,XE1503,RT-XRM43971-0376,706,HGH,RM43971,1190579,2025-02-04T21:39:17.195534,4.1809,0.6114,2.5563,19.18,0.0013761748991385889,3.291449881990899e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0376/20250219111402
44,TUBE-01,RT-XRM43971-1049,707,MHT,RM43971,1190581,2025-03-19T03:45:21.037084,4.9743,0.19,0.9453,11.8,0.04876894736842105,9.802284988892416e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-1049/20250327153534
44,TUBE-01,RT-XRM43971-0628,708,HGM,RM43971,1190568,2025-03-13T22:38:08.237300,4.1843,0.1482,0.6202,12.37,0.0018690283400809714,4.466139954853273e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0628/20250314141528
44,TUBE-01,RT-XRM43971-0806,709,GMO,RM43971,1190575,2025-03-17T03:43:28.020592,4.1937,0.2412,1.0117,12.32,0.001453372028745163,3.464992916213633e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0806/20250324104159
44,TUBE-01,RT-XRM43971-0680,710,HES,RM43971,1190573,2025-03-14T02:36:51.272670,5.1291,0.1043,0.535,9.53,0.00842409715564078,1.6423052959501558e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0680/20250317144647
44,TUBE-01,RT-XRM43971-0761,711,HGM,RM43971,1190573,2025-03-17T00:50:25.518509,4.1557,0.3476,1.4447,13.96,0.0015059838895281933,3.6234512355506334e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0761/20250319093129
44,TUBE-01,RT-XRM43971-0645,712,GMX,RM43971,1190570,2025-03-14T00:10:01.275728,4.3473,0.1543,0.6708,13.45,0.006669691077986607,1.5341880341880342e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0645/20250314155421
44,TUBE-01,RT-XRM43971-1014,713,GOL,RM43971,1190578,2025-03-19T03:19:35.356718,4.2146,0.3308,1.3943,11.2,0.003810358726320032,9.040139616055846e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-1014/20250327154410
44,TUBE-01,RT-XRM43971-0612,714,HGM,RM43971,1190565,2025-03-10T22:09:15.749304,3.5335,0.1025,0.3623,10.37,0.0021344065040650407,6.038550004600239e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0612/20250314120041
44,TUBE-01,RT-XRM43971-0640,715,DET,RM43971,1190570,2025-03-13T22:58:58.164269,3.9635,0.141,0.5589,9.8,0.0015286288416075653,3.8564442058806e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0640/20250314151310
44,TUBE-01,RT-XRM43971-0655,716,HGM,RM43971,1190570,2025-03-14T00:31:13.390495,3.8107,0.419,1.5965,15.9,0.0013990373906125695,3.6717611441695374e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0655/20250317110104
44,TUBE-01,RT-XRM43971-0601,717,GOL,RM43971,1190561,2025-03-05T23:50:50.028325,3.4871,0.1883,0.6566,11.69,0.0015398831651619754,4.416082851050868e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0601/20250314110823
44,TUBE-01,RT-XRM43971-0631,718,GOS,RM43971,1190568,2025-03-13T22:39:48.065474,4.1583,0.09,0.374,9.05,0.0016888148148148149,4.063992869875223e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0631/20250314142903
44,TUBE-01,RT-XRM43971-0632,719,GOS,RM43971,1190568,2025-03-13T22:41:24.842306,3.5606,0.2155,0.7672,11.91,0.001077262180974478,3.0259384775808135e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0632/20250314143401
44,TUBE-01,RT-XRM43971-0651,720,GOE,RM43971,1190570,2025-03-14T00:23:05.953916,3.9617,0.339,1.3432,13.22,0.001486253687315634,3.7510422870756405e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0651/20250317103759
44,TUBE-01,RT-XRM43971-0619,721,GLA,RM43971,1190568,2025-03-10T23:42:11.924427,3.8406,0.1822,0.6999,11.59,0.0014227954628613247,3.703862456541411e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0619/20250314133619
44,TUBE-01,RT-XRM43971-0644,722,GMX,RM43971,1190570,2025-03-14T00:08:50.455493,4.051,0.1176,0.4762,10.4,0.0020813208616780043,5.139927201455971e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0644/20250314154951
44,TUBE-01,RT-XRM43971-0635,723,TIG,RM43971,1190570,2025-03-13T22:51:03.334008,3.9827,0.1497,0.596,9.5,0.001815898463593854,4.561073825503356e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0635/20250314144838
44,TUBE-01,RT-XRM43971-0641,724,DET,RM43971,1190570,2025-03-13T22:59:57.821431,4.1749,0.3614,1.5086,14.74,0.0023431252201036377,5.613187422414522e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0641/20250314151830
44,TUBE-01,RT-XRM43971-0636,725,BPO,RM43971,1190570,2025-03-13T22:52:46.447497,4.1977,0.1499,0.6293,9.7,0.002456215254614187,5.850733619365432e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0636/20250314145427
44,TUBE-01,RT-XRM43971-0633,726,CHG,RM43971,1190570,2025-03-13T22:48:15.132761,4.3917,0.2343,1.0288,12.55,0.002212320386968274,5.038361845515812e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0633/20250314143907
44,TUBE-01,RT-XRM43971-0679,727,HES,RM43971,1190573,2025-03-14T02:35:05.811411,4.9038,0.0991,0.4858,10.56,0.005765388496468215,1.1761012762453685e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0679/20250317144310
44,TUBE-01,RT-XRM43971-0713,728,GOE,RM43971,1190573,2025-03-14T03:29:43.931357,4.054,0.4654,1.8869,17.13,0.0014910990545767082,3.6777651173883087e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0713/20250318103340
45,TUBE-02,RT-XRM43971-0689,729,GOH,RM43971,1190573,2025-03-14T02:46:28.744384,3.892,0.355,1.3818,13.1,0.0013379530516431928,3.437352245862885e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0689/20250317153811
45,TUBE-02,RT-XRM43971-0695,730,HGF,RM43971,1190573,2025-03-14T03:02:15.591362,5.0756,0.144,0.731,11.8,0.0112484375,2.2158344733242138e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0695/20250318085743
45,TUBE-02,RT-XRM43971-0823,731,GOC,RM43971,1190575,2025-03-17T04:15:09.804561,3.8555,0.5597,2.1579,19.78,0.001446733369066762,3.7524290591161155e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0823/20250324135239
45,TUBE-02,RT-XRM43971-0696,732,HGF,RM43971,1190573,2025-03-14T03:04:02.213201,5.1276,0.14,0.7181,10.4,0.004110238095238095,8.013275774033329e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0696/20250318090352
45,TUBE-02,RT-XRM43971-0976,733,HGH,RM43971,1190578,2025-03-19T03:07:53.938473,4.1207,0.7663,3.1578,17.73,0.0018027317412675629,4.374670128992759e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0976/20250327160607
45,TUBE-02,RT-XRM43971-0715,734,GMI,RM43971,1190573,2025-03-14T03:37:48.374272,4.2062,0.2107,0.8863,11.06,0.0017669830722986872,4.200646884049795e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0715/20250318104435
45,TUBE-02,RT-XRM43971-0981,735,GMO,RM43971,1190578,2025-03-19T03:09:21.060809,4.0519,0.5393,2.1852,15.8,0.002136250695345819,5.272194764781256e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0981/20250327153956
45,TUBE-02,RT-XRM43971-0608,736,MHT,RM43971,1190563,2025-03-06T00:20:24.153166,5.6633,0.0314,0.1777,9.51,0.007590445859872613,1.3412492965672483e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0608/20250314113958
45,TUBE-02,RT-XRM43971-0719,737,GMI,RM43971,1190573,2025-03-14T03:42:34.000859,4.6109,0.2053,0.9464,12.0,0.002363662932294203,5.127430262045647e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0719/20250318110503
45,TUBE-02,RT-XRM43971-0839,738,GOV,RM43971,1190575,2025-03-17T05:00:44.692237,4.058,0.4094,1.6613,15.35,0.0015985100146555934,3.9392644314693305e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0839/20250325105712
45,TUBE-02,RT-XRM43971-0927,739,H2M,RM43971,1190578,2025-03-18T04:39:10.308428,5.198,0.1102,0.5727,9.24,0.0030638535995160315,5.895524125487458e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0927/20250326095103
45,TUBE-02,RT-XRM43971-1036,740,HGH,RM43971,1190581,2025-03-19T03:48:51.529270,4.3343,0.5578,2.4177,16.8,0.0015488765387833157,3.5734927134604516e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-1036/20250327160226
45,TUBE-02,RT-XRM43971-1062,741,HGM,RM43971,1190586,2025-03-19T04:01:07.000381,4.8598,0.1468,0.7134,11.5,0.003881630336058129,7.987431081207364e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-1062/20250401092224
45,TUBE-02,RT-XRM43971-0793,742,HGM,RM43971,1190573,2025-03-17T01:15:34.667787,3.7872,0.4131,1.5645,14.38,0.0012633986928104574,3.335953978906999e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0793/20250320131700
45,TUBE-02,RT-XRM43971-0944,743,HGM,RM43971,1190578,2025-03-19T02:36:23.201414,5.0074,0.2542,1.2727,15.32,0.009373459218463153,1.8721877373562768e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0944/20250328101548
45,TUBE-02,RT-XRM43971-0747,744,HGM,RM43971,1190573,2025-03-17T00:39:07.451434,4.408,0.3703,1.6322,13.29,0.0023907822486272387,5.424008495690887e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0747/20250319082155
45,TUBE-02,RT-XRM43971-0707,745,GOE,RM43971,1190573,2025-03-14T03:20:38.220370,4.3737,0.2241,0.9802,13.61,0.008980142793395807,2.053101407875944e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0707/20250318100124
45,TUBE-02,RT-XRM43971-0827,746,HGH,RM43971,1190575,2025-03-17T04:34:04.905867,4.0875,0.5447,2.2264,16.17,0.001355816657487302,3.317073901065996e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0827/20250325090838
45,TUBE-02,RT-XRM43971-0783,747,HGM,RM43971,1190573,2025-03-17T01:06:06.380704,3.9685,0.369,1.4643,16.96,0.0019793586269196027,4.987935077056159e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0783/20250319132551
46,TUBE-03,RT-XRM43971-1031,748,HGM,RM43971,1190581,2025-03-19T03:42:12.627098,4.8857,0.33,1.6125,14.2,0.008682727272727273,1.7769302325581397e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-1031/20250401091212
46,TUBE-03,RT-XRM43971-0835,749,GOV,RM43971,1190575,2025-03-17T04:51:02.269058,3.9776,0.2696,1.0722,14.26,0.0013644040553907023,3.4307343157371137e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0835/20250325100020
46,TUBE-03,RT-XRM43971-0932,750,HGM,RM43971,1190578,2025-03-19T02:30:56.659659,5.0613,0.4691,2.3744,19.12,0.003927591842535352,7.759574348607368e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0932/20250326102033
46,TUBE-03,RT-XRM43971-0824,751,GOC,RM43971,1190575,2025-03-17T04:15:47.631089,4.0287,0.2452,0.9877,11.75,0.0014040918977705273,3.4857075360264587e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0824/20250324135804
46,TUBE-03,RT-XRM43971-1054,752,HGM,RM43971,1190584,2025-03-19T03:56:39.259389,4.7367,0.3513,1.6639,16.0,0.0037082265869627104,7.829196466133782e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-1054/20250401091741
46,TUBE-03,RT-XRM43971-0970,753,HGM,RM43971,1190578,2025-03-19T02:56:21.882593,4.9696,0.2537,1.2609,17.59,0.010251951123374065,2.0627488302006507e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0970/20250401085733
46,TUBE-03,RT-XRM43971-0973,754,HGM,RM43971,1190578,2025-03-19T02:56:45.048027,5.1779,0.3438,1.7802,18.01,0.006021136319565639,1.1628281466501892e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0973/20250401090248
46,TUBE-03,RT-XRM43971-0809,755,GOE,RM43971,1190575,2025-03-17T03:52:19.687671,3.9962,0.3443,1.3758,14.53,0.001359541097879756,3.4023113824683823e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0809/20250324110330
46,TUBE-03,RT-XRM43971-1027,756,HGM,RM43971,1190581,2025-03-19T03:34:14.345547,5.1738,0.3338,1.7268,19.6,0.002315053924505692,4.4751274032893217e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-1027/20250401090737
46,TUBE-03,RT-XRM43971-0808,757,BPO,RM43971,1190575,2025-03-17T03:47:46.598407,4.5328,0.2828,1.282,13.34,0.0019448550212164074,4.290210608424337e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0808/20250324105747
46,TUBE-03,RT-XRM43971-0846,758,HGF,RM43971,1190575,2025-03-18T03:15:14.399506,4.5378,0.3293,1.4942,16.1,0.002878418868306509,6.343617543389997e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0846/20250327155711
46,TUBE-03,RT-XRM43971-0948,759,HGM,RM43971,1190578,2025-03-19T02:38:55.318103,4.5741,0.2951,1.35,13.51,0.0032550773749011642,7.115358024691358e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0948/20250328105113
46,TUBE-03,RT-XRM43971-0999,760,GOH,RM43971,1190578,2025-03-19T03:14:40.522006,3.9884,0.3768,1.5027,10.9,0.001360465322009908,3.4113484616579054e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0999/20250327155326
46,TUBE-03,RT-XRM43971-0909,761,HGM,RM43971,1190575,2025-03-18T04:16:46.943761,4.856,0.2659,1.2914,11.72,0.004142785508336466,8.530019100717566e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0909/20250325123120
46,TUBE-03,RT-XRM43971-0925,762,H2M,RM43971,1190578,2025-03-18T04:38:52.823043,5.2111,0.135,0.7036,18.33,0.0021279753086419755,4.0829543301118065e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0925/20250327154852
46,TUBE-03,RT-XRM43971-0943,763,HGM,RM43971,1190578,2025-03-19T02:36:13.307256,4.3422,0.335,1.4545,13.33,0.0025628358208955215,5.902715709865933e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0943/20250328101054
46,TUBE-03,RT-XRM43971-0908,764,HGM,RM43971,1190575,2025-03-18T04:16:40.403994,4.0665,0.3197,1.3,14.5,0.0013973412574288398,3.4363846153846155e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0908/20250325122555
47,TUBE-04,RT-XRM43971-0605,765,GOL,RM43971,1190563,2025-03-06T00:04:30.519192,3.360582,0.188242,0.6326,13.87,0.00132253163481051,3.9354410369901994e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0605/20250314112817
47,TUBE-04,RT-XRM43971-0602,766,SHL,RM43971,1190561,2025-03-05T23:52:53.939940,3.134124,0.070011,0.2194,10.22,0.0005512419476939338,1.759024612579763e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0602/20250314111424
47,TUBE-04,RT-XRM43971-0604,767,SHL,RM43971,1190561,2025-03-05T23:56:16.023763,2.7805,0.1877,0.5219,11.09,0.0001869934292310424,6.725170850098997e-08,http://130.56.245.232/photo360/v1/RT-XRM43971-0604/20250314112408
47,TUBE-04,RT-XRM43971-0603,768,SHL,RM43971,1190561,2025-03-05T23:54:49.974679,3.287236,0.07326,0.2408,10.66,0.0006345390845390845,1.9304955703211518e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0603/20250314111952
47,TUBE-04,RT-XRM43971-0606,769,SHL,RM43971,1190563,2025-03-06T00:14:05.228937,3.3247,0.3439,1.1434,14.88,0.0009313346903169527,2.8011719433269197e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0606/20250314113219
47,TUBE-04,RT-XRM43971-0607,770,SHL,RM43971,1190563,2025-03-06T00:16:08.719571,2.7707,0.1373,0.3805,9.28,0.00012127215343529983,4.375996495838809e-08,http://130.56.245.232/photo360/v1/RT-XRM43971-0607/20250314113610
47,TUBE-04,RT-XRM43971-0609,771,SHL,RM43971,1190565,2025-03-06T00:23:23.148744,3.7748,0.1641,0.6195,10.81,0.0010327239488117004,2.735593220338983e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0609/20250314114433
47,TUBE-04,RT-XRM43971-0610,772,SHL,RM43971,1190565,2025-03-06T00:26:55.944744,3.72381,0.411138,1.531,20.4,0.0015931147206047606,4.278184193337688e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0610/20250314115034
47,TUBE-04,RT-XRM43971-0611,773,HGM,RM43971,1190565,2025-03-10T22:02:48.914207,4.657264,0.061604,0.2869,10.47,0.003874044975434496,8.318461717206925e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0611/20250314115514
47,TUBE-04,RT-XRM43971-0613,774,GOC,RM43971,1190565,2025-03-10T22:13:06.470821,2.7055,0.2395,0.648,11.66,0.009546833681280446,3.528497942386831e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0613/20250314130418
47,TUBE-04,RT-XRM43971-0614,775,HGF,RM43971,1190565,2025-03-10T22:22:15.522119,4.2903,0.1028,0.4409,10.71,0.0019066796368352788,4.4456036894231496e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0614/20250314131249
47,TUBE-04,RT-XRM43971-0616,776,GOL,RM43971,1190568,2025-03-10T22:47:47.024961,4.0901,0.1732,0.7083,11.51,0.0014225750577367207,3.478610758153325e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0616/20250314132143
47,TUBE-04,RT-XRM43971-0617,777,H2M,RM43971,1190568,2025-03-10T22:54:23.411995,5.031311,0.077219,0.3885,13.86,0.0023662570092852797,4.703217503217503e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0617/20250314132555
47,TUBE-04,RT-XRM43971-0622,778,HGF,RM43971,1190568,2025-03-11T00:35:54.608500,4.8068,0.1253,0.6022,11.65,0.0031185687682894385,6.488818775600575e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0622/20250314135006
47,TUBE-04,RT-XRM43971-0618,779,GOV,RM43971,1190568,2025-03-10T23:00:31.755005,3.94469,0.087284,0.3443,10.48,0.0013491590669538517,3.420273017717107e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0618/20250314133200
47,TUBE-04,RT-XRM43971-0615,780,HGF,RM43971,1190565,2025-03-10T22:27:42.632297,4.3819,0.1144,0.5015,12.89,0.0019209207459207462,4.381920903954803e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0615/20250314131712
47,TUBE-04,RT-XRM43971-0621,781,GOC,RM43971,1190568,2025-03-11T00:27:22.355666,4.2191,0.0857,0.3617,9.09,0.0015997277323998443,3.7903419039719845e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0621/20250314134452
47,TUBE-04,RT-XRM43971-0624,782,GMI,RM43971,1190568,2025-03-11T00:46:29.882864,4.1275,0.1472,0.6075,10.92,0.0013816349637681157,3.3477640603566525e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0624/20250314135850
47,TUBE-04,RT-XRM43971-0620,783,GOC,RM43971,1190568,2025-03-10T23:46:32.752270,4.1117,0.096,0.3946,9.08,0.0015292708333333332,3.720476431829701e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0620/20250314134004
47,TUBE-04,RT-XRM43971-0625,784,GMI,RM43971,1190568,2025-03-11T00:49:46.226739,4.2972,0.1366,0.5869,15.37,0.001666471449487555,3.878684614073948e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0625/20250314140241
47,TUBE-04,RT-XRM43971-0623,785,HGF,RM43971,1190568,2025-03-11T00:41:20.474637,4.1806,0.0979,0.4093,11.37,0.0014420071501532175,3.449120449548009e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0623/20250314135415
47,TUBE-04,RT-XRM43971-0660,786,HGM,RM43971,1190570,2025-03-14T00:39:30.174502,4.6078,0.2737,1.2609,18.12,0.004429667519181586,9.615354112142121e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0660/20250317113250
47,TUBE-04,RT-XRM43971-0659,787,HGM,RM43971,1190570,2025-03-14T00:37:01.104302,4.89088,0.105892,0.5179,12.88,0.002110263287122729,4.314732573855957e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0659/20250317112814
47,TUBE-04,RT-XRM43971-0657,788,HGM,RM43971,1190570,2025-03-14T00:34:59.561236,4.1428,0.1678,0.695,16.1,0.001604072308303536,3.8728537170263793e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0657/20250317112019
47,TUBE-04,RT-XRM43971-0630,789,HGM,RM43971,1190568,2025-03-13T22:45:24.382188,4.3377,0.1108,0.4806,12.81,0.0016779783393501807,3.8684977111943404e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0630/20250314142335
