pack_id,acquisition_id,visualisation_url,gadi_location,particle_id
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0694,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/Lv-p2QLMSxKUEnkNFQ4SIdvcPAjqbpAPO0BAnC6Pq10=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0694.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0694.ome.zarr,RT-XRM43971-0694
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0699,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/yGsaKPcMR5JwA__qhTrFRPfaGckj8c0d8eYVMgzCYww=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0699.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0699.ome.zarr,RT-XRM43971-0699
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0700,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/eTMw_5vRzUXU0laBKV3BFxQV5AAa3ds_X8e3LijvC6Q=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0700.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0700.ome.zarr,RT-XRM43971-0700
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0701,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/hhv954uQTNsUgcxzIsYsCTHWUYHD_x2AW3pOFXT_KmE=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0701.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0701.ome.zarr,RT-XRM43971-0701
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0702,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/sRpPWfxG2jSWPb_guydMZheTxQ8eX2KvE6L8IV0GucI=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0702.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0702.ome.zarr,RT-XRM43971-0702
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0703,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/FW62fplbO6lVXt5B4u8S-f7Aa1kXmFiUXQng-VMjLOY=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0703.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0703.ome.zarr,RT-XRM43971-0703
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0704,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/V_haSIBa0SLGtp9alRiBTArl5qsIgPOg_ZtuDf6z4N8=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0704.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0704.ome.zarr,RT-XRM43971-0704
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0705,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/w-1qlxqlP60Ab7cF2fT9b-PMtM4ztXJGcw3jGaVfZXk=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0705.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0705.ome.zarr,RT-XRM43971-0705
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0706,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/RYmGgc_gXkilMQPaXgNrHv0U2eUPPygi_xHuVNcovsk=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0706.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0706.ome.zarr,RT-XRM43971-0706
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0708,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/2u8stq6PmUbJo1_mqN0npctw21G5lgUtx3P-AY7XpGE=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0708.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0708.ome.zarr,RT-XRM43971-0708
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0709,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/heTebUcGBW7K8DgH-JNUSaCOUHaoNXKAzIcUkajTg68=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0709.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0709.ome.zarr,RT-XRM43971-0709
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0710,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/Rbcfi64pBu_AX2v23dnK0Sx8_Q8O99mLn-Tjl8lxl84=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0710.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0710.ome.zarr,RT-XRM43971-0710
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0711,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/bpCanriTt9X57-EmBIGNAIrqfXIOUmkj5U9W5DK0h_0=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0711.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0711.ome.zarr,RT-XRM43971-0711
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0712,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/iMit7WXtHNiZO44cfUC7f1SYnh3upERA5vPPqek58aM=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0712.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0712.ome.zarr,RT-XRM43971-0712
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0714,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/77uYuVBRKb6re4E2-CLGd7IZJlJzaxxNbO6dbXpyrL8=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0714.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0714.ome.zarr,RT-XRM43971-0714
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0726,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/gGYo0OYjq2cLMhJE_l4O7kkf_A9fmO8br524May6JNc=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0726.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0726.ome.zarr,RT-XRM43971-0726
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0728,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/yi-0mARpwcFRIVcNP31EY62gDix5LlyyONxMctvPNAM=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0728.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0728.ome.zarr,RT-XRM43971-0728
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0729,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/ETFbfcXv9GR_M7ZvI6AyxQQod-5Jv5w7Y_ac-0KxatA=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0729.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0729.ome.zarr,RT-XRM43971-0729
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0730,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/ZJNV3KCuWisGYzW62rVqMvQeft5wCFLaaTRV18zujKc=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0730.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0730.ome.zarr,RT-XRM43971-0730
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0732,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/eTwlZbPSmN_gB86IHhA4AfYz8fJwEtcJzrp_MjKa6mc=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0732.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0732.ome.zarr,RT-XRM43971-0732
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0734,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/HBn0-WMVTaS30wNveMydOlW0XgpPOt6qsqWndFrHIFw=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0734.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0734.ome.zarr,RT-XRM43971-0734
50,TUBE-07_2025-04-09_50__KF/RT-XRM43971-0736,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/jCYNg17L7IpfFu0hyT0tD5QVq2-wPvNiuIWhxvWZhNU=/RT_WEX1/TUBE-07_2025-04-09_50__KF/tomo_RT-XRM43971-0736.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-07_2025-04-09_50__KF/data/particle_tomos/tomo_RT-XRM43971-0736.ome.zarr,RT-XRM43971-0736
51,TUBE-01_2025-04-10_51__KF,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/AjjD7iBj6MCudec_YIEcViUmYiyjj6JVHKND15QofLA=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomoHiRes.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/pack_tomo/tomoHiRes.ome.zarr,
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0727,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/qy2Zhwt_biB52G518jDgXOOyTNn9O1XBscDFL4mGBKo=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0727.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0727.ome.zarr,RT-XRM43971-0727
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0731,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/eYtEL2cF_n4gm4yOWIFPfbIS67vcRxwZg18gRzZOyCs=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0731.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0731.ome.zarr,RT-XRM43971-0731
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0733,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/rbHQ5LMTYz6B1tUm02CdECqHFY9mkpv-ajA5GizOWWQ=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0733.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0733.ome.zarr,RT-XRM43971-0733
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0735,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/7eyDAGymleB7OkHbj6qL18gN-LnIn7cdcRz08wu64oI=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0735.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0735.ome.zarr,RT-XRM43971-0735
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0737,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/_n6TrMtPADdPQN0xYmaAmGj7-WZX2GZ4Kl3vfAUtH1Y=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0737.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0737.ome.zarr,RT-XRM43971-0737
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0738,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/UhGIvoYaXPCAcWGx-BZwqoeENB6gZlTAfn3XJQWMMBg=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0738.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0738.ome.zarr,RT-XRM43971-0738
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0739,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/oZWmt6vbTSIKpv6lIQaIPdFW2ko-ulP-SNUvoOjGga0=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0739.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0739.ome.zarr,RT-XRM43971-0739
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0740,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/DQ1DsQXIRTwHffebc4Q1NcTDzaEjGo62SN92D1MwfIE=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0740.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0740.ome.zarr,RT-XRM43971-0740
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0741,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/F4oucWNh0iFtY_VIygHmdFG1VYSTBCIhDsrhxh6u_8E=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0741.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0741.ome.zarr,RT-XRM43971-0741
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0742,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/m6Cps8SOEYfak63vQ6gAx6k5F7OA0rnoP9DxVg333yE=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0742.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0742.ome.zarr,RT-XRM43971-0742
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0743,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/2MPV0wEFpi1aPN5HoIeCSsnHZWe1N4F_zqc_UXnfJp0=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0743.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0743.ome.zarr,RT-XRM43971-0743
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0744,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/eBfh8ndNpGEbs_Qdh5yhZFJcg9CIGjSiSUGlpGlyP0g=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0744.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0744.ome.zarr,RT-XRM43971-0744
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0745,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/Zju8WI6SxbDvEWDvz4BQNo0vLPhQYxfYkcs3EkJAigM=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0745.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0745.ome.zarr,RT-XRM43971-0745
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0746,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/lBlo8s6_GqX765wljou4tb-ulsuAIeCrK7O36ZvBrbI=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0746.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0746.ome.zarr,RT-XRM43971-0746
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0748,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/yrIoQGpbPLvjhbB-OCLBdoPyLLp19_MamDn30R8104I=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0748.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0748.ome.zarr,RT-XRM43971-0748
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0749,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/G8QtYytvtKLDeZwCnueMgsJPb4KewDJNofm3We6hccA=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0749.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0749.ome.zarr,RT-XRM43971-0749
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0750,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/iQeQ-VjTbePdohrDtfqYz4ePvG9U1Vh0E5E3JYeuP9k=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0750.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0750.ome.zarr,RT-XRM43971-0750
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0763,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/z0zSw859_Yc1VFpVZMwtgsE5y28dkeuHAvxkyKT2lMg=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0763.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0763.ome.zarr,RT-XRM43971-0763
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0771,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/tQjJWO5iEf0dN9ThNcsIMkxYCkX4QLx7ZHPMrzoz32o=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0771.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0771.ome.zarr,RT-XRM43971-0771
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0772,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/ByIzWuDjoQppQuavy0iVxYG9kw3lk6Tg9Vs2osdDbs4=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0772.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0772.ome.zarr,RT-XRM43971-0772
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0774,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/4vJMgneiH9L6LB4Ph5yGSZNLM6tTjMIDGgB_i8ziQoc=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0774.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0774.ome.zarr,RT-XRM43971-0774
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0776,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/5fsqn4vlTqmYXnB8Yz2N6iXYxC6x1iif4OUizXcF8wU=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0776.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0776.ome.zarr,RT-XRM43971-0776
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0777,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/j73Jojodq2PkKz_F6PAjwB1ZlvQM3J885LDooR3ajpU=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0777.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0777.ome.zarr,RT-XRM43971-0777
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0778,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/3y3PGhc30OLEHH5EHoGusXuZSuYjVv6bJEKCqoNiS0s=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0778.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0778.ome.zarr,RT-XRM43971-0778
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0779,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/oWusM-ed83UjSp2Lbf7leK8qW2nFMdscOYVRGdXdJVs=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0779.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0779.ome.zarr,RT-XRM43971-0779
51,TUBE-01_2025-04-10_51__KF/RT-XRM43971-0780,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/ESC4OE3lvW4KbvjhDrc5PoGXcRJZXhj1SMJM7Iw-Fhc=/RT_WEX1/TUBE-01_2025-04-10_51__KF/tomo_RT-XRM43971-0780.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-04-10_51__KF/data/particle_tomos/tomo_RT-XRM43971-0780.ome.zarr,RT-XRM43971-0780
52,TUBE-02_2025-04-11_52__KF,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/cZ55SE-YwTSodBeNUjhN0kxG7jvdKWyjHsUvMdlgfCI=/RT_WEX1/TUBE-02_2025-04-11_52__KF/tomoHiRes.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-02_2025-04-11_52__KF/data/pack_tomo/tomoHiRes.ome.zarr,
52,TUBE-02_2025-04-11_52__KF/RT-XRM43971-0751,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/olDnY7iVJr0scuajCbzT9r_XWX-JjSPsK_XyoRoQP8E=/RT_WEX1/TUBE-02_2025-04-11_52__KF/tomo_RT-XRM43971-0751.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-02_2025-04-11_52__KF/data/particle_tomos/tomo_RT-XRM43971-0751.ome.zarr,RT-XRM43971-0751
52,TUBE-02_2025-04-11_52__KF/RT-XRM43971-0752,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/3yVujrUoybKvet_bxbA-SAtmPluM1FlemfKbtnxqeH4=/RT_WEX1/TUBE-02_2025-04-11_52__KF/tomo_RT-XRM43971-0752.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-02_2025-04-11_52__KF/data/particle_tomos/tomo_RT-XRM43971-0752.ome.zarr,RT-XRM43971-0752
52,TUBE-02_2025-04-11_52__KF/RT-XRM43971-0753,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/zPX5Dl1ZeldK9FsUxMFIMxL0Ox_sEDfU5NDyEaL-2TM=/RT_WEX1/TUBE-02_2025-04-11_52__KF/tomo_RT-XRM43971-0753.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-02_2025-04-11_52__KF/data/particle_tomos/tomo_RT-XRM43971-0753.ome.zarr,RT-XRM43971-0753
