measurement_id,particle_id,ore_type,rm_number,density_bin,density_bin_g_per_cm3,operator,density_g_per_cm3,density_g_per_cm3_std,machine,cup,created_at,valid,volume_measurement_id,volume_cm3,volume_valid
954,RT-XRM43971-0817,GOH,RM43971,1190575,3.3499999999999996,Indiana Veal,4.1259,0.009,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 11:28:14.884116+10:00,True,817,0.1654,True
955,RT-XRM43971-0818,GOH,RM43971,1190575,3.3499999999999996,Indiana Veal,3.8984,0.0055,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 11:28:14.940085+10:00,True,818,0.1509,True
956,RT-XRM43971-0819,GOH,RM43971,1190575,3.3499999999999996,Indiana Veal,4.7066,0.0191,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 11:28:14.994006+10:00,True,819,0.1344,True
957,RT-XRM43971-0820,GOC,RM43971,1190575,3.3499999999999996,Indiana Veal,4.0811,0.0115,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 11:28:15.046931+10:00,True,820,0.1704,True
958,RT-XRM43971-0821,GOC,RM43971,1190575,3.3499999999999996,Indiana Veal,4.2193,0.0316,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 11:28:15.101481+10:00,True,821,0.0884,True
959,RT-XRM43971-0822,GOC,RM43971,1190575,3.3499999999999996,Indiana Veal,4.1476,0.0103,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 11:28:16.185525+10:00,True,822,0.1625,True
960,RT-XRM43971-0853,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,3.7317,0.0029,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 11:28:17.157763+10:00,True,823,0.4005,True
961,RT-XRM43971-0854,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.2485,0.0246,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 11:28:17.216131+10:00,True,824,0.1663,True
962,RT-XRM43971-0855,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,3.9648,0.0135,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 11:40:01.777659+10:00,True,825,0.1871,True
963,RT-XRM43971-0856,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,3.8773,0.0152,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 12:00:03.564791+10:00,True,826,0.1413,True
964,RT-XRM43971-0857,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.0704,0.0252,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 12:10:03.232235+10:00,True,827,0.3526,True
965,RT-XRM43971-0858,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.1274,0.0227,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 12:20:02.228584+10:00,True,828,0.1191,True
966,RT-XRM43971-0859,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.9448,0.0183,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 12:30:02.021771+10:00,True,829,0.1328,True
967,RT-XRM43971-0860,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,3.4979,0.0087,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 12:40:02.230053+10:00,True,830,0.2046,True
968,RT-XRM43971-0825,HGH,RM43971,1190575,3.3499999999999996,Indiana Veal,4.0228,0.219,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 12:50:02.087970+10:00,True,831,0.1822,True
969,RT-XRM43971-0826,HGH,RM43971,1190575,3.3499999999999996,Indiana Veal,3.9243,0.0039,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 13:00:02.233816+10:00,True,832,0.6535,True
970,RT-XRM43971-0828,HGH,RM43971,1190575,3.3499999999999996,Indiana Veal,4.2625,0.0178,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 14:10:02.461964+10:00,True,833,0.2361,True
971,RT-XRM43971-0829,HGH,RM43971,1190575,3.3499999999999996,Indiana Veal,3.9639,0.0261,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 14:20:02.404726+10:00,True,834,0.1312,True
972,RT-XRM43971-0830,HGH,RM43971,1190575,3.3499999999999996,Indiana Veal,4.5766,0.0132,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 14:30:02.286142+10:00,True,835,0.1698,True
973,RT-XRM43971-0831,GOV,RM43971,1190575,3.3499999999999996,Indiana Veal,3.8287,0.0072,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 14:40:02.569293+10:00,True,836,0.1908,True
974,RT-XRM43971-0832,GOV,RM43971,1190575,3.3499999999999996,Indiana Veal,3.9765,0.0061,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 15:00:02.529170+10:00,True,837,0.2315,True
975,RT-XRM43971-0833,GOV,RM43971,1190575,3.3499999999999996,Indiana Veal,4.0948,0.0093,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 15:10:02.345717+10:00,True,838,0.2011,True
976,RT-XRM43971-0834,GOV,RM43971,1190575,3.3499999999999996,Indiana Veal,4.0745,0.0086,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 15:20:02.209435+10:00,True,839,0.3266,True
977,RT-XRM43971-0840,GOV,RM43971,1190575,3.3499999999999996,Indiana Veal,3.8728,0.0069,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 15:40:02.231280+10:00,True,840,0.1909,True
978,RT-XRM43971-0838,GOV,RM43971,1190575,3.3499999999999996,Indiana Veal,3.7688,0.0106,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 15:50:02.030003+10:00,True,841,0.3276,True
979,RT-XRM43971-0837,GOV,RM43971,1190575,3.3499999999999996,Indiana Veal,4.1489,0.0187,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 16:00:01.823306+10:00,True,842,0.1389,True
980,RT-XRM43971-0836,GOV,RM43971,1190575,3.3499999999999996,Indiana Veal,4.0961,0.0069,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-14 16:10:02.730449+10:00,True,843,0.1609,True
981,RT-XRM43971-0841,GOV,RM43971,1190575,3.3499999999999996,Indiana Veal,3.9147,0.0113,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 10:00:01.704452+10:00,True,844,0.392,True
982,RT-XRM43971-0842,GOV,RM43971,1190575,3.3499999999999996,Indiana Veal,3.9564,0.0092,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 10:10:02.520582+10:00,True,845,0.2743,True
983,RT-XRM43971-0843,GOV,RM43971,1190575,3.3499999999999996,Indiana Veal,4.0867,0.0117,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 10:20:02.225182+10:00,True,846,0.2359,True
984,RT-XRM43971-0844,HGF,RM43971,1190575,3.3499999999999996,Indiana Veal,4.0632,0.0071,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 10:30:02.166359+10:00,True,847,0.4287,True
985,RT-XRM43971-0845,HGF,RM43971,1190575,3.3499999999999996,Indiana Veal,5.0624,0.0227,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 10:50:02.864456+10:00,True,848,0.1817,True
986,RT-XRM43971-0847,HGF,RM43971,1190575,3.3499999999999996,Indiana Veal,4.5914,0.0182,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 10:50:02.923450+10:00,True,849,0.19,True
987,RT-XRM43971-0848,HGF,RM43971,1190575,3.3499999999999996,Indiana Veal,5.0967,0.0216,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 11:00:01.783374+10:00,True,850,0.1362,True
988,RT-XRM43971-0849,HGF,RM43971,1190575,3.3499999999999996,Indiana Veal,4.6822,0.019,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 11:10:03.233774+10:00,True,851,0.1455,True
989,RT-XRM43971-0850,HGF,RM43971,1190575,3.3499999999999996,Indiana Veal,4.9091,0.0133,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 11:20:02.052618+10:00,True,852,0.2011,True
990,RT-XRM43971-0851,HGF,RM43971,1190575,3.3499999999999996,Indiana Veal,4.9673,0.0168,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 11:40:02.559624+10:00,True,853,0.2211,True
991,RT-XRM43971-0852,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,3.9986,0.0047,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 11:50:02.553133+10:00,True,854,0.5486,True
992,RT-XRM43971-0861,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.5707,0.0162,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 12:10:02.058853+10:00,True,855,0.1508,True
993,RT-XRM43971-0862,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.4399,0.0196,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 13:30:02.668989+10:00,True,856,0.1636,True
994,RT-XRM43971-0863,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.7593,0.0322,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 13:40:02.531261+10:00,True,857,0.1388,True
995,RT-XRM43971-0864,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,3.9623,0.0104,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 13:50:02.961543+10:00,True,858,0.3536,True
996,RT-XRM43971-0865,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.6322,0.0165,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 14:00:02.225767+10:00,True,859,0.2632,True
997,RT-XRM43971-0866,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.1572,0.0232,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 14:20:01.779720+10:00,True,860,0.098,True
998,RT-XRM43971-0867,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.7038,0.0098,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 14:30:02.580983+10:00,True,861,0.3916,True
999,RT-XRM43971-0868,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,3.924,0.014,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 14:40:02.396973+10:00,True,862,0.2211,True
1000,RT-XRM43971-0869,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.6736,0.0109,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 15:30:02.264715+10:00,True,863,0.2836,True
1001,RT-XRM43971-0870,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.9704,0.0299,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-15 15:40:02.077587+10:00,True,864,0.2149,True
1002,RT-XRM43971-0815,GOH,RM43971,1190575,3.3499999999999996,Indiana Veal,3.6835,0.0071,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-16 09:40:01.817905+10:00,True,865,0.2788,True
1003,RT-XRM43971-0871,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.2592,0.0089,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-16 10:00:03.243199+10:00,True,866,0.2425,True
1004,RT-XRM43971-0872,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.954,0.0342,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-16 11:10:01.843755+10:00,True,867,0.1115,True
1005,RT-XRM43971-0873,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.1196,0.0113,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-16 11:20:03.237037+10:00,True,868,0.1921,True
1006,RT-XRM43971-0874,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.9539,0.0103,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-16 11:30:02.122661+10:00,True,869,0.3165,True
1007,RT-XRM43971-0875,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.4134,0.0035,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-16 11:40:02.278062+10:00,True,870,0.2837,True
1008,RT-XRM43971-0876,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.5768,0.0031,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-16 11:50:02.110508+10:00,True,871,0.5023,True
1009,RT-XRM43971-0877,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.0813,0.0234,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-16 14:10:03.236794+10:00,True,872,0.1778,True
1010,RT-XRM43971-0878,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.2803,0.0322,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-16 14:20:02.205246+10:00,True,873,0.0888,True
1011,RT-XRM43971-0879,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.2323,0.0179,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-16 14:30:03.327404+10:00,True,874,0.1235,True
1012,RT-XRM43971-0880,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.5104,0.0074,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-16 14:40:02.558433+10:00,True,875,0.3773,True
1013,RT-XRM43971-0881,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.2427,0.017,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-16 14:50:05.237292+10:00,True,876,0.2338,True
1014,RT-XRM43971-0882,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.6289,0.0161,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-16 15:00:02.099148+10:00,True,877,0.1255,True
1015,RT-XRM43971-0883,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.0693,0.0245,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-16 15:10:02.224638+10:00,True,878,0.1399,True
1016,RT-XRM43971-0884,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.0337,0.0065,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-16 15:20:02.227556+10:00,True,879,0.2776,True
1018,RT-XRM43971-0885,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.3456,0.0095,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 09:40:01.796710+10:00,True,881,0.2171,True
1019,RT-XRM43971-0886,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.1012,0.0197,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 09:40:01.856000+10:00,True,882,0.252,True
1020,RT-XRM43971-0887,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.9814,0.0439,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 09:50:03.232027+10:00,True,883,0.1097,True
1021,RT-XRM43971-0888,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.6098,0.0368,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 10:00:02.144501+10:00,True,884,0.1084,True
1022,RT-XRM43971-0889,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.811,0.0246,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 10:10:02.049263+10:00,True,885,0.1804,True
1023,RT-XRM43971-0890,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.3515,0.0316,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 10:20:01.900597+10:00,True,886,0.2138,True
1024,RT-XRM43971-0891,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.6576,0.0092,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 10:30:01.862698+10:00,True,887,0.1574,True
1025,RT-XRM43971-0892,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.4273,0.0365,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 10:40:02.721088+10:00,True,888,0.1415,True
1026,RT-XRM43971-0893,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.2894,0.0117,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 10:50:02.552612+10:00,True,889,0.284,True
1027,RT-XRM43971-0894,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.7847,0.0108,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 11:00:03.337527+10:00,True,890,0.3274,True
1028,RT-XRM43971-0895,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.3545,0.0123,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 11:00:03.480041+10:00,True,891,0.1641,True
1029,RT-XRM43971-0896,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.4971,0.0438,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 11:10:02.331085+10:00,True,892,0.0741,True
1030,RT-XRM43971-0897,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.8815,0.0184,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 11:20:02.193100+10:00,True,893,0.1401,True
1031,RT-XRM43971-0898,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.233,0.0099,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 11:30:02.400828+10:00,True,894,0.1603,True
1032,RT-XRM43971-0899,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.9812,0.0138,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 11:40:02.211545+10:00,True,895,0.1682,True
1033,RT-XRM43971-0900,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.2444,0.0048,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 11:50:02.010079+10:00,True,896,0.2003,True
1034,RT-XRM43971-0901,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.1452,0.0272,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 12:00:01.876278+10:00,True,897,0.0948,True
1035,RT-XRM43971-0902,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.2159,0.0276,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 12:10:02.923175+10:00,True,898,0.0939,True
1036,RT-XRM43971-0903,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.0378,0.0232,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 12:10:02.995587+10:00,True,899,0.1521,True
1037,RT-XRM43971-0904,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.4375,0.0336,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 12:20:01.824283+10:00,True,900,0.1018,True
1038,RT-XRM43971-0905,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.3776,0.0236,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 12:30:03.243012+10:00,True,901,0.1478,True
1039,RT-XRM43971-0906,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.6384,0.0248,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 12:40:02.063509+10:00,True,902,0.0931,True
1040,RT-XRM43971-0907,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.0937,0.0218,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 12:50:01.908154+10:00,True,903,0.1417,True
1041,RT-XRM43971-0910,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.6062,0.0417,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-19 13:00:01.720195+10:00,True,904,0.1155,True
1042,RT-XRM43971-0911,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.0212,0.0247,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 08:20:02.245188+10:00,True,905,0.1233,True
1043,RT-XRM43971-0912,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.7215,0.0867,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 08:30:02.142293+10:00,True,906,0.0642,True
1044,RT-XRM43971-0913,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.4359,0.0275,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 08:30:02.201967+10:00,True,907,0.1149,True
1045,RT-XRM43971-0914,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.3616,0.0141,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 08:40:02.061172+10:00,True,908,0.1854,True
1046,RT-XRM43971-0915,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.7335,0.0741,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 08:50:01.935361+10:00,True,909,0.0823,True
1047,RT-XRM43971-0916,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.8502,0.0543,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 09:00:01.839659+10:00,True,910,0.1534,True
1048,RT-XRM43971-0917,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.987,0.0848,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 09:10:02.699227+10:00,True,911,0.088,True
1049,RT-XRM43971-0918,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.779,0.0869,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 09:20:02.530359+10:00,True,912,0.0624,True
1050,RT-XRM43971-0919,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.4261,0.007,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 09:20:02.594853+10:00,True,913,0.1731,True
1051,RT-XRM43971-0920,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.3585,0.0218,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 09:30:03.219731+10:00,True,914,0.1974,True
1052,RT-XRM43971-0921,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.2962,0.0327,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 09:40:02.020442+10:00,True,915,0.1678,True
1053,RT-XRM43971-0922,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.4222,0.0203,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 09:50:01.884938+10:00,True,916,0.1399,True
1054,RT-XRM43971-0923,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,5.4353,0.0426,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 10:00:02.705621+10:00,True,917,0.161,True
1055,RT-XRM43971-0924,HGM,RM43971,1190575,3.3499999999999996,Indiana Veal,4.3958,0.024,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 10:10:03.231783+10:00,True,918,0.2154,True
1056,RT-XRM43971-0926,H2M,RM43971,1190578,3.65,Indiana Veal,5.7624,0.0663,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 10:20:02.222784+10:00,True,919,0.0812,True
1057,RT-XRM43971-0928,H2M,RM43971,1190578,3.65,Indiana Veal,5.6205,0.0718,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 10:30:02.143081+10:00,True,920,0.0972,True
1058,RT-XRM43971-0929,HGM,RM43971,1190578,3.65,Indiana Veal,4.6268,0.0105,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 10:30:02.210747+10:00,True,921,0.2541,True
1059,RT-XRM43971-0930,HGM,RM43971,1190578,3.65,Indiana Veal,5.0285,0.0192,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 10:40:02.234157+10:00,True,922,0.2828,True
1060,RT-XRM43971-0931,HGM,RM43971,1190578,3.65,Indiana Veal,5.5106,0.0438,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 10:50:02.068171+10:00,True,923,0.1632,True
1061,RT-XRM43971-0933,HGM,RM43971,1190578,3.65,Indiana Veal,4.0237,0.0067,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 11:00:01.924230+10:00,True,924,0.3999,True
1062,RT-XRM43971-0934,HGM,RM43971,1190578,3.65,Indiana Veal,4.8114,0.0098,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 11:10:01.755048+10:00,True,925,0.5281,True
1063,RT-XRM43971-0935,HGM,RM43971,1190578,3.65,Indiana Veal,5.0922,0.026,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 11:20:02.581310+10:00,True,926,0.2036,True
1064,RT-XRM43971-0936,HGM,RM43971,1190578,3.65,Indiana Veal,5.4728,0.0328,AccuPyc 1350 100 cm³ (TS) SN: 1040,ANU 3.5 cc Cup,2025-04-21 11:30:02.421838+10:00,True,927,0.1453,True
