measurement_id,particle_id,ore_type,rm_number,density_bin,density_bin_g_per_cm3,operator,weight_g,machine,created_at,valid
1131,RT-XRM43971-0181,HGM,RM43971,1190577,3.55,Indiana Veal,1.0931,Sartorius/AccuPyc III,2025-02-05 13:46:06.500554+11:00,True
1132,RT-XRM43971-0182,HGM,RM43971,1190577,3.55,Indiana Veal,0.5639,Sartorius/AccuPyc III,2025-02-05 13:46:06.571243+11:00,True
1133,RT-XRM43971-0183,HGM,RM43971,1190577,3.55,Indiana Veal,0.8276,Sartorius/AccuPyc III,2025-02-05 13:46:06.658402+11:00,True
1134,RT-XRM43971-0184,HGM,RM43971,1190577,3.55,Indiana Veal,0.8795,Sartorius/AccuPyc III,2025-02-05 13:46:06.761524+11:00,True
1135,RT-XRM43971-0185,HGM,RM43971,1190577,3.55,Indiana Veal,0.7075,Sartorius/AccuPyc III,2025-02-05 13:46:06.886292+11:00,True
1136,RT-XRM43971-0186,HGM,RM43971,1190577,3.55,Indiana Veal,0.696,Sartorius/AccuPyc III,2025-02-05 13:46:06.989966+11:00,True
1137,RT-XRM43971-0187,HGM,RM43971,1190577,3.55,Indiana Veal,1.505,Sartorius/AccuPyc III,2025-02-05 13:46:07.068018+11:00,True
1138,RT-XRM43971-0188,HGM,RM43971,1190577,3.55,Indiana Veal,1.0982,Sartorius/AccuPyc III,2025-02-05 13:46:07.143158+11:00,True
1139,RT-XRM43971-0189,HGM,RM43971,1190577,3.55,Indiana Veal,0.6914,Sartorius/AccuPyc III,2025-02-05 13:46:07.217920+11:00,True
1140,RT-XRM43971-0190,HGM,RM43971,1190577,3.55,Indiana Veal,0.4273,Sartorius/AccuPyc III,2025-02-05 13:46:07.297564+11:00,True
1141,RT-XRM43971-0191,HGM,RM43971,1190577,3.55,Indiana Veal,0.4505,Sartorius/AccuPyc III,2025-02-05 13:46:07.380279+11:00,True
1142,RT-XRM43971-0199,HGM,RM43971,1190579,3.75,Indiana Veal,2.4923,Sartorius/AccuPyc III,2025-02-05 13:46:07.450848+11:00,True
1143,RT-XRM43971-0198,HGM,RM43971,1190579,3.75,Indiana Veal,1.5834,Sartorius/AccuPyc III,2025-02-05 13:46:07.524208+11:00,True
1144,RT-XRM43971-0197,HGM,RM43971,1190577,3.55,Indiana Veal,0.8171,Sartorius/AccuPyc III,2025-02-05 13:46:07.613059+11:00,True
1145,RT-XRM43971-0196,HGM,RM43971,1190577,3.55,Indiana Veal,0.7437,Sartorius/AccuPyc III,2025-02-05 13:46:07.686997+11:00,True
1146,RT-XRM43971-0195,HGM,RM43971,1190577,3.55,Indiana Veal,0.7322,Sartorius/AccuPyc III,2025-02-05 13:46:07.757083+11:00,True
1147,RT-XRM43971-0194,HGM,RM43971,1190577,3.55,Indiana Veal,0.4532,Sartorius/AccuPyc III,2025-02-05 13:46:07.833550+11:00,True
1148,RT-XRM43971-0193,HGM,RM43971,1190577,3.55,Indiana Veal,1.646,Sartorius/AccuPyc III,2025-02-05 13:46:07.906909+11:00,True
1149,RT-XRM43971-0192,HGM,RM43971,1190577,3.55,Indiana Veal,0.6049,Sartorius/AccuPyc III,2025-02-05 13:46:08.938245+11:00,True
1150,RT-XRM43971-0207,HGM,RM43971,1190579,3.75,Indiana Veal,1.801,Sartorius/AccuPyc III,2025-02-05 13:46:09.018641+11:00,True
1151,RT-XRM43971-0206,HGM,RM43971,1190579,3.75,Indiana Veal,1.7619,Sartorius/AccuPyc III,2025-02-05 13:46:09.095086+11:00,True
1152,RT-XRM43971-0205,HGM,RM43971,1190579,3.75,Indiana Veal,1.7154,Sartorius/AccuPyc III,2025-02-05 13:46:09.170401+11:00,True
1153,RT-XRM43971-0204,HGM,RM43971,1190579,3.75,Indiana Veal,1.8562,Sartorius/AccuPyc III,2025-02-05 13:46:09.241939+11:00,True
1154,RT-XRM43971-0203,HGM,RM43971,1190579,3.75,Indiana Veal,1.8935,Sartorius/AccuPyc III,2025-02-05 13:46:09.318637+11:00,True
1155,RT-XRM43971-0202,HGM,RM43971,1190579,3.75,Indiana Veal,1.6336,Sartorius/AccuPyc III,2025-02-05 13:46:09.400718+11:00,True
1156,RT-XRM43971-0201,HGM,RM43971,1190579,3.75,Indiana Veal,2.7485,Sartorius/AccuPyc III,2025-02-05 13:46:09.478559+11:00,True
1157,RT-XRM43971-0200,HGM,RM43971,1190579,3.75,Indiana Veal,3.7192,Sartorius/AccuPyc III,2025-02-05 13:46:09.558575+11:00,True
1158,RT-XRM43971-0215,HGM,RM43971,1190579,3.75,Indiana Veal,0.9305,Sartorius/AccuPyc III,2025-02-05 13:46:09.634128+11:00,True
1159,RT-XRM43971-0214,HGM,RM43971,1190579,3.75,Indiana Veal,1.1182,Sartorius/AccuPyc III,2025-02-05 13:46:09.709874+11:00,True
1160,RT-XRM43971-0213,HGM,RM43971,1190579,3.75,Indiana Veal,1.5831,Sartorius/AccuPyc III,2025-02-05 13:46:09.783466+11:00,True
1161,RT-XRM43971-0212,HGM,RM43971,1190579,3.75,Indiana Veal,1.1619,Sartorius/AccuPyc III,2025-02-05 13:46:09.863840+11:00,True
1162,RT-XRM43971-0211,HGM,RM43971,1190579,3.75,Indiana Veal,1.2497,Sartorius/AccuPyc III,2025-02-05 13:46:09.945022+11:00,True
1163,RT-XRM43971-0210,HGM,RM43971,1190579,3.75,Indiana Veal,1.1788,Sartorius/AccuPyc III,2025-02-05 13:46:10.020764+11:00,True
1164,RT-XRM43971-0209,HGM,RM43971,1190579,3.75,Indiana Veal,1.2953,Sartorius/AccuPyc III,2025-02-05 13:46:10.093757+11:00,True
1165,RT-XRM43971-0208,HGM,RM43971,1190579,3.75,Indiana Veal,2.0336,Sartorius/AccuPyc III,2025-02-05 13:46:10.170097+11:00,True
1166,RT-XRM43971-0216,HGM,RM43971,1190579,3.75,Indiana Veal,1.0315,Sartorius/AccuPyc III,2025-02-05 13:46:10.247023+11:00,True
1167,RT-XRM43971-0217,HGM,RM43971,1190579,3.75,Indiana Veal,1.2617,Sartorius/AccuPyc III,2025-02-05 13:46:10.327125+11:00,True
1168,RT-XRM43971-0218,HGM,RM43971,1190579,3.75,Indiana Veal,1.1783,Sartorius/AccuPyc III,2025-02-05 13:46:10.590267+11:00,True
1169,RT-XRM43971-0219,HGM,RM43971,1190579,3.75,Indiana Veal,1.5381,Sartorius/AccuPyc III,2025-02-05 13:46:10.656100+11:00,True
1170,RT-XRM43971-0220,HGM,RM43971,1190579,3.75,Indiana Veal,1.0224,Sartorius/AccuPyc III,2025-02-05 13:46:10.725130+11:00,True
1171,RT-XRM43971-0221,HGM,RM43971,1190579,3.75,Indiana Veal,1.1842,Sartorius/AccuPyc III,2025-02-05 13:46:10.874887+11:00,True
1172,RT-XRM43971-0222,HGM,RM43971,1190579,3.75,Indiana Veal,0.6847,Sartorius/AccuPyc III,2025-02-05 13:46:10.956686+11:00,True
1173,RT-XRM43971-0223,HGM,RM43971,1190579,3.75,Indiana Veal,0.761,Sartorius/AccuPyc III,2025-02-05 13:46:11.137245+11:00,True
1174,RT-XRM43971-0224,HGM,RM43971,1190579,3.75,Indiana Veal,0.7756,Sartorius/AccuPyc III,2025-02-05 13:46:11.256301+11:00,True
1175,RT-XRM43971-0225,HGM,RM43971,1190579,3.75,Indiana Veal,1.0863,Sartorius/AccuPyc III,2025-02-05 13:46:11.337753+11:00,True
1176,RT-XRM43971-0226,HGM,RM43971,1190579,3.75,Indiana Veal,0.8938,Sartorius/AccuPyc III,2025-02-05 13:46:11.404765+11:00,True
1177,RT-XRM43971-0227,HGM,RM43971,1190579,3.75,Indiana Veal,0.9252,Sartorius/AccuPyc III,2025-02-05 13:46:11.465515+11:00,True
1178,RT-XRM43971-0228,HGM,RM43971,1190579,3.75,Indiana Veal,0.511,Sartorius/AccuPyc III,2025-02-05 13:46:11.529577+11:00,True
1179,RT-XRM43971-0229,HGM,RM43971,1190579,3.75,Indiana Veal,0.7037,Sartorius/AccuPyc III,2025-02-05 13:46:11.590974+11:00,True
1180,RT-XRM43971-0230,HGM,RM43971,1190579,3.75,Indiana Veal,0.7836,Sartorius/AccuPyc III,2025-02-05 13:46:11.652607+11:00,True
1181,RT-XRM43971-0231,HGM,RM43971,1190579,3.75,Indiana Veal,0.7152,Sartorius/AccuPyc III,2025-02-05 13:46:11.714770+11:00,True
1182,RT-XRM43971-0397,GOH,RM43971,1190577,3.55,Tereza Zavodna,0.6913,Sartorius,2025-02-05 14:15:56.654223+11:00,True
1183,RT-XRM43971-0408,GOH,RM43971,1190572,3.05,Indiana Veal,0.5536,Sartorius,2025-02-06 08:26:41.717636+11:00,True
1184,RT-XRM43971-0410,GOH,RM43971,1190572,3.05,Indiana Veal,0.6291,Sartorius,2025-02-06 08:29:14.876841+11:00,True
1185,RT-XRM43971-0411,GOH,RM43971,1190572,3.05,Indiana Veal,0.7576,Sartorius,2025-02-06 08:32:14.965439+11:00,True
1186,RT-XRM43971-0413,GOE,RM43971,1190574,3.25,Indiana Veal,1.3399,Sartorius,2025-02-06 08:36:35.594076+11:00,True
1187,RT-XRM43971-0415,GOE,RM43971,1190574,3.25,Indiana Veal,0.7624,Sartorius,2025-02-06 08:39:45.489941+11:00,True
1188,RT-XRM43971-0416,GOE,RM43971,1190574,3.25,Indiana Veal,1.029,Sartorius,2025-02-06 08:41:59.406678+11:00,True
1189,RT-XRM43971-0417,GOE,RM43971,1190574,3.25,Indiana Veal,0.5865,Sartorius,2025-02-06 08:44:21.186705+11:00,True
1190,RT-XRM43971-0418,GOE,RM43971,1190574,3.25,Indiana Veal,0.6619,Sartorius,2025-02-06 08:45:59.862913+11:00,True
1191,RT-XRM43971-0419,GOE,RM43971,1190574,3.25,Indiana Veal,1.3745,Sartorius,2025-02-06 08:49:18.123130+11:00,True
1192,RT-XRM43971-0420,GOE,RM43971,1190574,3.25,Indiana Veal,0.7534,Sartorius,2025-02-06 08:56:43.803474+11:00,True
1193,RT-XRM43971-0422,GOE,RM43971,1190577,3.55,Indiana Veal,1.2821,Sartorius,2025-02-06 09:05:57.199120+11:00,True
1194,RT-XRM43971-0423,GOE,RM43971,1190577,3.55,Indiana Veal,1.916,Sartorius,2025-02-06 09:08:38.036897+11:00,True
1195,RT-XRM43971-0424,GOE,RM43971,1190577,3.55,Indiana Veal,1.9459,Sartorius,2025-02-06 09:11:32.631086+11:00,True
1196,RT-XRM43971-0425,GOE,RM43971,1190577,3.55,Indiana Veal,1.1113,Sartorius,2025-02-06 09:15:23.233886+11:00,True
1197,RT-XRM43971-0426,GOE,RM43971,1190569,2.75,Indiana Veal,0.3494,Sartorius,2025-02-06 09:19:36.985677+11:00,True
1198,RT-XRM43971-0427,GMO,RM43971,1190574,3.25,Indiana Veal,0.7476,Sartorius,2025-02-06 09:22:14.450225+11:00,True
1199,RT-XRM43971-0428,GMO,RM43971,1190574,3.25,Indiana Veal,0.5939,Sartorius,2025-02-06 09:25:01.925578+11:00,True
1200,RT-XRM43971-0430,GMO,RM43971,1190577,3.55,Indiana Veal,1.655,Sartorius,2025-02-06 09:31:21.503544+11:00,True
1201,RT-XRM43971-0432,GMO,RM43971,1190577,3.55,Indiana Veal,0.9904,Sartorius,2025-02-06 09:34:12.404388+11:00,True
1202,RT-XRM43971-0433,GMO,RM43971,1190577,3.55,Indiana Veal,0.7145,Sartorius,2025-02-06 09:38:49.119349+11:00,True
1203,RT-XRM43971-0434,GMO,RM43971,1190577,3.55,Indiana Veal,0.8204,Sartorius,2025-02-06 09:42:42.138057+11:00,True
1204,RT-XRM43971-0435,GMO,RM43971,1190577,3.55,Indiana Veal,0.959,Sartorius,2025-02-06 09:45:25.796522+11:00,True
1205,RT-XRM43971-0436,GMO,RM43971,1190583,4.1499999999999995,Indiana Veal,0.9938,Sartorius,2025-02-06 09:51:11.970076+11:00,True
1206,RT-XRM43971-0437,GOL,RM43971,1190560,1.85,Indiana Veal,0.2666,Sartorius,2025-02-06 09:53:09.533905+11:00,True
1207,RT-XRM43971-0438,GOL,RM43971,1190574,3.25,Indiana Veal,1.8955,Sartorius,2025-02-06 09:59:55.043300+11:00,True
1208,RT-XRM43971-0399,GOH,RM43971,1190577,3.55,Indiana Veal,1.9834,Sartorius,2025-02-06 14:38:16.116774+11:00,True
1209,RT-XRM43971-0400,GOH,RM43971,1190577,3.55,Indiana Veal,0.4768,Sartorius,2025-02-06 14:39:25.793445+11:00,True
1210,RT-XRM43971-0401,GOH,RM43971,1190577,3.55,Indiana Veal,0.7443,Sartorius,2025-02-06 14:40:23.980908+11:00,True
1211,RT-XRM43971-0402,GOH,RM43971,1190577,3.55,Indiana Veal,1.3985,Sartorius,2025-02-06 14:42:23.747678+11:00,True
1212,RT-XRM43971-0403,GOH,RM43971,1190577,3.55,Indiana Veal,1.4761,Sartorius,2025-02-06 14:43:44.244479+11:00,True
1213,RT-XRM43971-0404,GOH,RM43971,1190577,3.55,Indiana Veal,0.7604,Sartorius,2025-02-06 14:45:08.114033+11:00,True
1214,RT-XRM43971-0405,GOH,RM43971,1190577,3.55,Indiana Veal,0.6876,Sartorius,2025-02-06 14:47:30.600796+11:00,True
1215,RT-XRM43971-0406,GOH,RM43971,1190579,3.75,Indiana Veal,2.364,Sartorius,2025-02-06 14:51:49.654288+11:00,True
1216,RT-XRM43971-0440,GOL,RM43971,1190569,2.75,Indiana Veal,0.4223,Sartorius,2025-02-06 14:52:56.576982+11:00,True
1217,RT-XRM43971-0442,SHL,RM43971,1190560,1.85,Tereza Zavodna,0.2536,Sartorius,2025-02-06 14:54:23.049523+11:00,True
1218,RT-XRM43971-0539,SHF,RM43971,1190560,1.85,Tereza Zavodna,0.1979,Sartorius,2025-02-06 14:55:38.087340+11:00,True
1219,RT-XRM43971-0447,SHL,RM43971,1190562,2.05,Tereza Zavodna,0.3281,Sartorius,2025-02-06 14:57:54.396382+11:00,True
1220,RT-XRM43971-0444,SHL,RM43971,1190562,2.05,Tereza Zavodna,0.4966,Sartorius,2025-02-06 14:58:57.839380+11:00,True
1221,RT-XRM43971-0443,SHL,RM43971,1190562,2.05,Tereza Zavodna,0.4107,Sartorius,2025-02-06 14:59:48.295266+11:00,True
1222,RT-XRM43971-0450,SHL,RM43971,1190564,2.25,Tereza Zavodna,1.2295,Sartorius,2025-02-06 15:02:15.047195+11:00,True
1223,RT-XRM43971-0449,SHL,RM43971,1190564,2.25,Tereza Zavodna,0.3675,Sartorius,2025-02-06 15:03:18.851827+11:00,True
1224,RT-XRM43971-0448,SHL,RM43971,1190567,2.55,Tereza Zavodna,0.7457,Sartorius,2025-02-06 15:07:14.566307+11:00,True
1225,RT-XRM43971-0500,GOV,RM43971,1190572,3.05,Tereza Zavodna,0.5423,Sartorius,2025-02-06 15:12:34.276916+11:00,True
1226,RT-XRM43971-0501,GOV,RM43971,1190577,3.55,Tereza Zavodna,0.9573,Sartorius,2025-02-06 15:15:03.639445+11:00,True
1227,RT-XRM43971-0502,GOV,RM43971,1190579,3.75,Tereza Zavodna,1.381,Sartorius,2025-02-06 15:17:46.642882+11:00,True
1228,RT-XRM43971-0503,GOV,RM43971,1190579,3.75,Tereza Zavodna,0.4122,Sartorius,2025-02-06 15:18:35.875850+11:00,True
1229,RT-XRM43971-0504,GOV,RM43971,1190579,3.75,Tereza Zavodna,0.8166,Sartorius,2025-02-06 15:19:30.379152+11:00,True
1230,RT-XRM43971-0509,GMO,RM43971,1190579,3.75,Tereza Zavodna,0.77,Sartorius,2025-02-06 15:22:15.453323+11:00,True
1231,RT-XRM43971-0506,GMO,RM43971,1190579,3.75,Tereza Zavodna,0.7306,Sartorius,2025-02-06 15:23:28.131662+11:00,True
1232,RT-XRM43971-0507,GMO,RM43971,1190579,3.75,Tereza Zavodna,0.9541,Sartorius,2025-02-06 15:25:58.836601+11:00,True
1233,RT-XRM43971-0508,GMO,RM43971,1190579,3.75,Tereza Zavodna,1.0625,Sartorius,2025-02-06 15:27:22.126315+11:00,True
1234,RT-XRM43971-0510,GOC,RM43971,1190572,3.05,Tereza Zavodna,0.954,Sartorius,2025-02-06 16:03:02.577898+11:00,True
1235,RT-XRM43971-0511,GOC,RM43971,1190572,3.05,Tereza Zavodna,0.9591,Sartorius,2025-02-06 16:03:52.663102+11:00,True
1236,RT-XRM43971-0512,GOC,RM43971,1190572,3.05,Tereza Zavodna,0.4293,Sartorius,2025-02-06 16:05:23.032246+11:00,True
1237,RT-XRM43971-0513,GOC,RM43971,1190574,3.25,Tereza Zavodna,2.0307,Sartorius,2025-02-06 16:06:55.045586+11:00,True
1238,RT-XRM43971-0515,GOC,RM43971,1190574,3.25,Tereza Zavodna,1.0322,Sartorius,2025-02-06 16:08:05.092983+11:00,True
1239,RT-XRM43971-0516,GOC,RM43971,1190574,3.25,Tereza Zavodna,0.8389,Sartorius,2025-02-06 16:09:15.391870+11:00,True
1240,RT-XRM43971-0517,GOC,RM43971,1190574,3.25,Tereza Zavodna,0.6633,Sartorius,2025-02-06 16:10:08.054263+11:00,True
1241,RT-XRM43971-0523,GMI,RM43971,1190567,2.55,Tereza Zavodna,0.6054,Sartorius,2025-02-06 16:13:29.447694+11:00,True
1242,RT-XRM43971-0522,GOC,RM43971,1190577,3.55,Tereza Zavodna,1.8629,Sartorius,2025-02-06 16:15:37.341587+11:00,True
1243,RT-XRM43971-0521,GOC,RM43971,1190577,3.55,Tereza Zavodna,2.0046,Sartorius,2025-02-06 16:16:47.694738+11:00,True
1244,RT-XRM43971-0520,GOC,RM43971,1190577,3.55,Tereza Zavodna,1.0324,Sartorius,2025-02-06 16:17:21.749926+11:00,True
1245,RT-XRM43971-0526,GMI,RM43971,1190574,3.25,Tereza Zavodna,0.8616,Sartorius,2025-02-06 16:18:12.375694+11:00,True
1246,RT-XRM43971-0524,GMI,RM43971,1190572,3.05,Tereza Zavodna,2.1856,Sartorius,2025-02-06 16:20:07.799864+11:00,True
1247,RT-XRM43971-0525,GMI,RM43971,1190572,3.05,Tereza Zavodna,2.2571,Sartorius,2025-02-06 16:21:11.463046+11:00,True
1248,RT-XRM43971-0527,GMI,RM43971,1190577,3.55,Tereza Zavodna,1.3976,Sartorius,2025-02-06 16:22:55.169632+11:00,True
1249,RT-XRM43971-0528,GMI,RM43971,1190577,3.55,Tereza Zavodna,2.3467,Sartorius,2025-02-06 16:23:48.406949+11:00,True
1250,RT-XRM43971-0532,BPO,RM43971,1190569,2.75,Tereza Zavodna,0.6052,Sartorius,2025-02-06 16:24:33.404259+11:00,True
1251,RT-XRM43971-0531,GOS,RM43971,1190574,3.25,Tereza Zavodna,0.7466,Sartorius,2025-02-06 16:25:10.981337+11:00,True
1252,RT-XRM43971-0533,BPO,RM43971,1190567,2.55,Tereza Zavodna,0.7687,Sartorius,2025-02-06 16:26:44.440137+11:00,True
1253,RT-XRM43971-0537,CHG,RM43971,1190562,2.05,Tereza Zavodna,0.4416,Sartorius,2025-02-06 16:27:29.744165+11:00,True
1254,RT-XRM43971-0538,CHG,RM43971,1190564,2.25,Tereza Zavodna,0.3292,Sartorius,2025-02-06 16:28:03.655746+11:00,True
1255,RT-XRM43971-0534,BIF,RM43971,1190577,3.55,Indiana Veal,1.1723,Sartorius,2025-02-07 08:37:06.172115+11:00,True
1256,RT-XRM43971-0535,BIF,RM43971,1190577,3.55,Indiana Veal,0.5772,Sartorius,2025-02-07 08:39:46.619715+11:00,True
1257,RT-XRM43971-0536,BIF,RM43971,1190577,3.55,Indiana Veal,0.969,Sartorius,2025-02-07 08:42:32.118808+11:00,True
1258,RT-XRM43971-0540,GOE,RM43971,1190572,3.05,Indiana Veal,1.7365,Sartorius,2025-02-07 09:07:44.550085+11:00,True
1259,RT-XRM43971-0541,GOE,RM43971,1190572,3.05,Indiana Veal,1.395,Sartorius,2025-02-07 09:11:56.294047+11:00,True
1260,RT-XRM43971-0543,GOE,RM43971,1190572,3.05,Indiana Veal,0.9733,Sartorius,2025-02-07 09:20:10.149504+11:00,True
1261,RT-XRM43971-0544,GOE,RM43971,1190572,3.05,Indiana Veal,0.9464,Sartorius,2025-02-07 09:22:49.868813+11:00,True
1262,RT-XRM43971-0545,GOE,RM43971,1190572,3.05,Indiana Veal,0.66,Sartorius,2025-02-07 09:26:07.092216+11:00,True
1263,RT-XRM43971-0546,GOE,RM43971,1190572,3.05,Indiana Veal,0.8632,Sartorius,2025-02-07 09:36:00.941374+11:00,True
1264,RT-XRM43971-0547,GOE,RM43971,1190572,3.05,Indiana Veal,0.5526,Sartorius,2025-02-07 14:21:56.146500+11:00,True
1265,RT-XRM43971-0530,GOS,RM43971,1190572,3.05,Indiana Veal,1.5585,Sartorius,2025-02-07 14:22:48.701870+11:00,True
1266,RT-XRM43971-0529,GOS,RM43971,1190572,3.05,Indiana Veal,1.6678,Sartorius,2025-02-07 14:23:52.044582+11:00,True
1267,RT-XRM43971-0232,HGM,RM43971,1190579,3.75,Indiana Veal,0.4678,Sartorius/AccuPyc III,2025-02-10 16:20:02.422288+11:00,True
1268,RT-XRM43971-0233,HGM,RM43971,1190579,3.75,Indiana Veal,1.0639,Sartorius/AccuPyc III,2025-02-10 16:20:02.504237+11:00,True
1269,RT-XRM43971-0234,HGM,RM43971,1190579,3.75,Indiana Veal,0.6555,Sartorius/AccuPyc III,2025-02-10 16:20:02.586695+11:00,True
1270,RT-XRM43971-0235,HGM,RM43971,1190583,4.1499999999999995,Indiana Veal,2.0879,Sartorius/AccuPyc III,2025-02-10 16:20:02.673050+11:00,True
1271,RT-XRM43971-0236,HGM,RM43971,1190583,4.1499999999999995,Indiana Veal,1.2288,Sartorius/AccuPyc III,2025-02-10 16:20:02.752810+11:00,True
1272,RT-XRM43971-0237,HGM,RM43971,1190583,4.1499999999999995,Indiana Veal,1.6567,Sartorius/AccuPyc III,2025-02-10 16:20:02.835026+11:00,True
1273,RT-XRM43971-0239,HGM,RM43971,1190583,4.1499999999999995,Indiana Veal,1.71,Sartorius/AccuPyc III,2025-02-10 16:20:02.931943+11:00,True
1274,RT-XRM43971-0238,HGM,RM43971,1190583,4.1499999999999995,Indiana Veal,1.3585,Sartorius/AccuPyc III,2025-02-10 16:20:03.023772+11:00,True
1275,RT-XRM43971-0240,HGM,RM43971,1190585,4.35,Indiana Veal,2.1525,Sartorius/AccuPyc III,2025-02-10 16:20:03.115066+11:00,True
1276,RT-XRM43971-0241,HGM,RM43971,1190587,4.55,Indiana Veal,2.2265,Sartorius/AccuPyc III,2025-02-10 16:20:03.209632+11:00,True
1277,RT-XRM43971-0242,HGF,RM43971,1190574,3.25,Indiana Veal,1.6333,Sartorius/AccuPyc III,2025-02-10 16:20:03.310296+11:00,True
1278,RT-XRM43971-0244,HGF,RM43971,1190574,3.25,Indiana Veal,1.3164,Sartorius/AccuPyc III,2025-02-10 16:20:03.405076+11:00,True
1279,RT-XRM43971-0243,HGF,RM43971,1190574,3.25,Indiana Veal,0.9419,Sartorius/AccuPyc III,2025-02-10 16:20:03.496365+11:00,True
1280,RT-XRM43971-0245,HGF,RM43971,1190574,3.25,Indiana Veal,0.5088,Sartorius/AccuPyc III,2025-02-10 16:20:03.573910+11:00,True
1281,RT-XRM43971-0246,HGF,RM43971,1190574,3.25,Indiana Veal,1.4232,Sartorius/AccuPyc III,2025-02-10 16:20:03.671426+11:00,True
1282,RT-XRM43971-0247,HGF,RM43971,1190574,3.25,Indiana Veal,0.6857,Sartorius/AccuPyc III,2025-02-10 16:20:03.783840+11:00,True
1283,RT-XRM43971-0248,HGF,RM43971,1190574,3.25,Indiana Veal,0.6744,Sartorius/AccuPyc III,2025-02-10 16:20:03.882755+11:00,True
1284,RT-XRM43971-0249,HGF,RM43971,1190574,3.25,Indiana Veal,0.5451,Sartorius/AccuPyc III,2025-02-10 16:20:03.992066+11:00,True
1285,RT-XRM43971-0250,HGF,RM43971,1190574,3.25,Indiana Veal,0.6932,Sartorius/AccuPyc III,2025-02-10 16:20:04.115945+11:00,True
1286,RT-XRM43971-0251,HGF,RM43971,1190574,3.25,Indiana Veal,0.6879,Sartorius/AccuPyc III,2025-02-10 16:20:04.212472+11:00,True
1287,RT-XRM43971-0252,HGF,RM43971,1190574,3.25,Indiana Veal,0.5787,Sartorius/AccuPyc III,2025-02-10 16:20:04.302934+11:00,True
1288,RT-XRM43971-0253,HGF,RM43971,1190574,3.25,Indiana Veal,0.4457,Sartorius/AccuPyc III,2025-02-10 16:20:04.395185+11:00,True
1289,RT-XRM43971-0254,HGF,RM43971,1190574,3.25,Indiana Veal,0.4921,Sartorius/AccuPyc III,2025-02-10 16:20:04.804523+11:00,True
1290,RT-XRM43971-0255,HGF,RM43971,1190574,3.25,Indiana Veal,0.5247,Sartorius/AccuPyc III,2025-02-10 16:20:04.899036+11:00,True
1291,RT-XRM43971-0256,HGF,RM43971,1190574,3.25,Indiana Veal,0.5503,Sartorius/AccuPyc III,2025-02-10 16:20:04.986011+11:00,True
1292,RT-XRM43971-0257,HGF,RM43971,1190577,3.55,Indiana Veal,1.0408,Sartorius/AccuPyc III,2025-02-10 16:20:05.091021+11:00,True
1293,RT-XRM43971-0258,HGF,RM43971,1190577,3.55,Indiana Veal,1.2629,Sartorius/AccuPyc III,2025-02-10 16:20:05.173958+11:00,True
1294,RT-XRM43971-0259,HGF,RM43971,1190577,3.55,Indiana Veal,1.0447,Sartorius/AccuPyc III,2025-02-10 16:20:05.268179+11:00,True
1295,RT-XRM43971-0260,HGF,RM43971,1190577,3.55,Indiana Veal,1.0053,Sartorius/AccuPyc III,2025-02-10 16:20:05.387407+11:00,True
1296,RT-XRM43971-0261,HGF,RM43971,1190577,3.55,Indiana Veal,0.9614,Sartorius/AccuPyc III,2025-02-10 16:20:05.475549+11:00,True
1297,RT-XRM43971-0262,HGF,RM43971,1190577,3.55,Indiana Veal,0.908,Sartorius/AccuPyc III,2025-02-10 16:20:05.572081+11:00,True
1298,RT-XRM43971-0263,HGF,RM43971,1190577,3.55,Indiana Veal,1.4089,Sartorius/AccuPyc III,2025-02-10 16:20:05.663934+11:00,True
1299,RT-XRM43971-0264,HGF,RM43971,1190577,3.55,Indiana Veal,0.9164,Sartorius/AccuPyc III,2025-02-10 16:20:05.760538+11:00,True
1300,RT-XRM43971-0265,HGF,RM43971,1190577,3.55,Indiana Veal,0.9596,Sartorius/AccuPyc III,2025-02-10 16:20:05.850501+11:00,True
1301,RT-XRM43971-0266,HGF,RM43971,1190577,3.55,Indiana Veal,0.8161,Sartorius/AccuPyc III,2025-02-10 16:20:05.939514+11:00,True
1302,RT-XRM43971-0267,HGF,RM43971,1190579,3.75,Indiana Veal,1.9975,Sartorius/AccuPyc III,2025-02-10 16:20:06.040180+11:00,True
1303,RT-XRM43971-0268,HGF,RM43971,1190579,3.75,Indiana Veal,1.7605,Sartorius/AccuPyc III,2025-02-10 16:20:06.131447+11:00,True
1304,RT-XRM43971-0269,HGF,RM43971,1190579,3.75,Indiana Veal,1.3883,Sartorius/AccuPyc III,2025-02-10 16:20:06.236546+11:00,True
1305,RT-XRM43971-0270,HGF,RM43971,1190579,3.75,Indiana Veal,1.3007,Sartorius/AccuPyc III,2025-02-10 16:20:06.337855+11:00,True
1306,RT-XRM43971-0271,HGF,RM43971,1190572,3.05,Indiana Veal,1.5441,Sartorius/AccuPyc III,2025-02-10 16:20:06.430918+11:00,True
1307,RT-XRM43971-0272,HGF,RM43971,1190572,3.05,Indiana Veal,0.9184,Sartorius/AccuPyc III,2025-02-10 16:20:06.526745+11:00,True
1308,RT-XRM43971-0273,HGF,RM43971,1190572,3.05,Indiana Veal,0.7499,Sartorius/AccuPyc III,2025-02-10 16:20:06.618511+11:00,True
1309,RT-XRM43971-0274,HGF,RM43971,1190572,3.05,Indiana Veal,0.4697,Sartorius/AccuPyc III,2025-02-10 16:20:06.705056+11:00,True
