measurement_id,particle_id,operator,magnetic_susceptibility,machine,created_at,valid,volume_normalised_magnetic_susceptibility,weight_normalised_magnetic_susceptibility
705,RT-XRM43971-0895,Pengxiang Hu,2.5116333333333332e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.070200,True,0.0014577771070817757,3.5157241508025377e-07
706,RT-XRM43971-0896,Pengxiang Hu,9.168533333333332e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.086183,True,0.011242147426072383,2.2493948315341834e-06
707,RT-XRM43971-0897,Pengxiang Hu,4.159633333333334e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.096315,True,0.0027629580427322047,6.080446328509478e-07
708,RT-XRM43971-0898,Pengxiang Hu,3.718166666666667e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.106522,True,0.002212904659310487,5.480788128930818e-07
709,RT-XRM43971-0899,Pengxiang Hu,6.464200000000001e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.116366,True,0.0036135459058181663,7.715683934113155e-07
710,RT-XRM43971-0900,Pengxiang Hu,2.6747333333333337e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.128064,True,0.0012828949472082063,3.1463749362820064e-07
711,RT-XRM43971-0901,Pengxiang Hu,2.1474999999999997e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.141243,True,0.0022652953586497888,4.40061475409836e-07
712,RT-XRM43971-0902,Pengxiang Hu,4.77024e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.151847,True,0.0050801277955271566,9.739158840342997e-07
713,RT-XRM43971-0903,Pengxiang Hu,8.7568e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.165261,True,0.005757264957264956,1.1428869746802402e-06
714,RT-XRM43971-0904,Pengxiang Hu,0.00016085,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.178285,True,0.014976722532588456,2.906577520780629e-06
715,RT-XRM43971-0905,Pengxiang Hu,2.9932666666666665e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.188527,True,0.0020252142534957153,4.6263781555899016e-07
716,RT-XRM43971-0906,Pengxiang Hu,2.1453e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.200188,True,0.0020923428036398748,4.088622069754145e-07
717,RT-XRM43971-0907,Pengxiang Hu,6.384766666666667e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.214245,True,0.004505833921430252,8.843167128347184e-07
718,RT-XRM43971-0910,Pengxiang Hu,5.537333333333334e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.230147,True,0.004336714048896373,8.554508471085021e-07
719,RT-XRM43971-0911,Pengxiang Hu,1.8558333333333335e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.241823,True,0.0015051365233846984,3.7423539692142237e-07
720,RT-XRM43971-0912,Pengxiang Hu,3.6392e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.253289,True,0.005668535825545172,9.910675381263615e-07
721,RT-XRM43971-0913,Pengxiang Hu,3.572683333333334e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.263654,True,0.003109384972439803,7.009384605323393e-07
722,RT-XRM43971-0914,Pengxiang Hu,2.822411111111111e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.273917,True,0.0015223360901354427,3.4909228337799765e-07
723,RT-XRM43971-0915,Pengxiang Hu,2.01054e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.284780,True,0.0024429404617253947,4.2632315521628497e-07
724,RT-XRM43971-0916,Pengxiang Hu,6.398583333333333e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.294830,True,0.004171175575836593,8.59909062402007e-07
725,RT-XRM43971-0917,Pengxiang Hu,7.183933333333334e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.304969,True,0.00712691798941799,1.3636927360161983e-06
726,RT-XRM43971-0918,Pengxiang Hu,4.963966666666667e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.314659,True,0.007955074786324788,1.3758222468588324e-06
727,RT-XRM43971-0919,Pengxiang Hu,2.5084666666666664e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.324751,True,0.0014491430772193335,3.274760661444734e-07
728,RT-XRM43971-0920,Pengxiang Hu,8.478425e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.335561,True,0.00417171416481332,8.017423167848699e-07
729,RT-XRM43971-0921,Pengxiang Hu,4.023933333333333e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.346274,True,0.0023980532379817244,5.583368021830628e-07
730,RT-XRM43971-0922,Pengxiang Hu,4.8937e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.358664,True,0.0034979985704074344,7.909649264587038e-07
731,RT-XRM43971-0923,Pengxiang Hu,8.278266666666668e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.371475,True,0.004741058065304378,9.466285496474176e-07
732,RT-XRM43971-0924,Pengxiang Hu,5.2720000000000003e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.383119,True,0.002447539461467038,5.567641778434894e-07
733,RT-XRM43971-0926,Pengxiang Hu,5.9159999999999996e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.394264,True,0.0063860103626943,1.2630230572160547e-06
734,RT-XRM43971-0928,Pengxiang Hu,2.4935e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.409227,True,0.002298093140281836,4.567686389448616e-07
735,RT-XRM43971-0929,Pengxiang Hu,5.1358e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.423226,True,0.0020211727666273123,4.3679197142371154e-07
736,RT-XRM43971-0930,Pengxiang Hu,9.919699999999999e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.434451,True,0.003358864181980097,6.976860317906878e-07
737,RT-XRM43971-0931,Pengxiang Hu,3.934333333333333e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.446843,True,0.0022303476946334087,4.3778049775601793e-07
738,RT-XRM43971-0933,Pengxiang Hu,9.996033333333333e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.459554,True,0.0024996332416437443,6.211802966277239e-07
739,RT-XRM43971-0934,Pengxiang Hu,0.00031422333333333335,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.472973,True,0.00589537210756723,1.2369049493518082e-06
740,RT-XRM43971-0935,Pengxiang Hu,0.0010869333333333334,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.486008,True,0.05338572364112639,1.0483539094650208e-05
741,RT-XRM43971-0936,Pengxiang Hu,0.00011446333333333334,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.499772,True,0.007324528285788636,1.4394282360831658e-06
742,RT-XRM43971-0937,Pengxiang Hu,0.00028709,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.510002,True,0.008123655913978494,1.5610352890000544e-06
743,RT-XRM43971-0938,Pengxiang Hu,8.663033333333334e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.520432,True,0.00218441322225136,5.22341473218772e-07
744,RT-XRM43971-0939,Pengxiang Hu,8.372050000000001e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.531246,True,0.004007683101962662,7.987835130235666e-07
745,RT-XRM43971-0940,Pengxiang Hu,0.00012077666666666667,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.546990,True,0.002730650388122692,5.758124751688518e-07
746,RT-XRM43971-0941,Pengxiang Hu,4.9317e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.561511,True,0.0018381289601192697,3.999756690997567e-07
747,RT-XRM43971-0942,Pengxiang Hu,0.0004979466666666667,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.575541,True,0.01840837954405422,4.042759329923413e-06
748,RT-XRM43971-0945,Pengxiang Hu,0.000151705,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.585784,True,0.006347489539748954,1.3218175481397578e-06
749,RT-XRM43971-0946,Pengxiang Hu,3.377274999999999e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.596764,True,0.002514799398343956,5.004111720254851e-07
750,RT-XRM43971-0947,Pengxiang Hu,8.329416666666667e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.607834,True,0.005271782700421941,1.008892522609819e-06
751,RT-XRM43971-0949,Pengxiang Hu,2.4632e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.619500,True,0.0020492512479201334,4.0991845564985857e-07
752,RT-XRM43971-0950,Pengxiang Hu,3.67172e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.629860,True,0.002496070700203943,4.757346462814201e-07
753,RT-XRM43971-0951,Pengxiang Hu,0.0003126175,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.640631,True,0.021006558302367306,4.179937157373981e-06
754,RT-XRM43971-0952,Pengxiang Hu,7.7895e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.650765,True,0.007606190801679524,1.4971170478570056e-06
755,RT-XRM43971-0953,Pengxiang Hu,6.2525e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.662746,True,0.0034297860669226556,7.272885890426894e-07
756,RT-XRM43971-0954,Pengxiang Hu,5.9129e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.673566,True,0.005226364729175506,1.029225413402959e-06
757,RT-XRM43971-0955,Pengxiang Hu,3.7609400000000006e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.683584,True,0.0018711144278606966,4.1470283382952926e-07
758,RT-XRM43971-0956,Pengxiang Hu,0.0003321466666666667,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.695408,True,0.019896408646723138,4.000321169055362e-06
759,RT-XRM43971-0957,Pengxiang Hu,0.00020980333333333332,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.711567,True,0.006257705186634533,1.2637232461952374e-06
760,RT-XRM43971-0958,Pengxiang Hu,8.814333333333333e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.724220,True,0.00607583360905849,1.244435032236811e-06
761,RT-XRM43971-0959,Pengxiang Hu,4.8591e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.736654,True,0.003091030534351145,6.528415961305926e-07
762,RT-XRM43971-0960,Pengxiang Hu,2.14114e-05,AGICO MFK2 Kappabridge,2025-05-02T05:40:34.748729,True,0.0013290751086281814,3.2431687367464403e-07
763,RT-XRM43971-0721,Pengxiang Hu,2.2728249999999997e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.665126,True,0.002470327699581544,5.114367686768676e-07
764,RT-XRM43971-0722,Pengxiang Hu,5.2713599999999996e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.687208,True,0.0024291981566820276,4.644370044052863e-07
765,RT-XRM43971-0723,Pengxiang Hu,0.00010389,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.701301,True,0.004025184037194885,9.546081043829825e-07
766,RT-XRM43971-0724,Pengxiang Hu,0.00013333500000000002,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.714619,True,0.006141639797328422,1.3883277800916287e-06
767,RT-XRM43971-0725,Pengxiang Hu,4.7442e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.731010,True,0.0015683305785123966,3.9062988884314535e-07
768,RT-XRM43971-0726,Pengxiang Hu,7.285266666666667e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.745539,True,0.002449652544272585,5.487133137505962e-07
769,RT-XRM43971-0727,Pengxiang Hu,4.1686999999999996e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.756795,True,0.0019589755639097743,4.4291330216744576e-07
770,RT-XRM43971-0728,Pengxiang Hu,3.83e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.768606,True,0.001380851945991744,3.427293064876958e-07
771,RT-XRM43971-0729,Pengxiang Hu,6.218533333333334e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.780930,True,0.0019284127569885272,4.711010101010101e-07
772,RT-XRM43971-0730,Pengxiang Hu,9.1277e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.793644,True,0.002483052230685528,5.548753799392097e-07
773,RT-XRM43971-0731,Pengxiang Hu,3.3118e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.805974,True,0.0013595238095238094,3.4472780264390546e-07
774,RT-XRM43971-0732,Pengxiang Hu,3.3039333333333334e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.819122,True,0.001386459644705553,3.5264524851460496e-07
775,RT-XRM43971-0733,Pengxiang Hu,4.237566666666666e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.832273,True,0.002328333333333333,5.122783687943262e-07
776,RT-XRM43971-0734,Pengxiang Hu,3.1435e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.846786,True,0.0018458602466236054,4.106466361854997e-07
777,RT-XRM43971-0735,Pengxiang Hu,3.4781e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.860777,True,0.0014390153082333471,3.438556599110232e-07
778,RT-XRM43971-0736,Pengxiang Hu,0.00014734,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.871711,True,0.014675298804780877,2.8626384301534876e-06
779,RT-XRM43971-0737,Pengxiang Hu,5.3703666666666665e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.886358,True,0.005052085293195358,1.019044908285895e-06
780,RT-XRM43971-0738,Pengxiang Hu,4.7537e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.899695,True,0.002326333664475906,6.362018201284797e-07
781,RT-XRM43971-0739,Pengxiang Hu,3.090625e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.913162,True,0.0014544117647058827,3.5771122685185187e-07
782,RT-XRM43971-0740,Pengxiang Hu,3.1993e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.927473,True,0.0016689097548252475,3.9673859126984126e-07
783,RT-XRM43971-0741,Pengxiang Hu,3.182266666666667e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.940741,True,0.0020799128540305014,4.0013412129594706e-07
784,RT-XRM43971-0742,Pengxiang Hu,2.8978999999999998e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.956569,True,0.0027810940499040306,6.109846088973224e-07
785,RT-XRM43971-0743,Pengxiang Hu,5.707866666666667e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.968480,True,0.005836264485344241,1.1216086985000328e-06
786,RT-XRM43971-0744,Pengxiang Hu,5.770966666666667e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.980992,True,0.005031357163615228,9.527764019591658e-07
787,RT-XRM43971-0745,Pengxiang Hu,4.0353e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:02.994066,True,0.0028989224137931035,6.56680227827502e-07
788,RT-XRM43971-0746,Pengxiang Hu,4.883566666666667e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.006605,True,0.002359210950080515,4.628095779631034e-07
789,RT-XRM43971-0748,Pengxiang Hu,3.827466666666667e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.018396,True,0.0016590666088715505,4.089610713395306e-07
790,RT-XRM43971-0749,Pengxiang Hu,6.215866666666666e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.030554,True,0.008157305336832895,1.4601519066635343e-06
791,RT-XRM43971-0750,Pengxiang Hu,0.0007376966666666667,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.042857,True,0.03707018425460636,8.642182130584192e-06
792,RT-XRM43971-0751,Pengxiang Hu,5.936433333333333e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.055664,True,0.0079790770609319,1.4164718046607811e-06
793,RT-XRM43971-0752,Pengxiang Hu,2.063366666666667e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.069005,True,0.001488720538720539,3.786688689056096e-07
794,RT-XRM43971-0753,Pengxiang Hu,6.780533333333333e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.082261,True,0.004526390743213173,8.959478505990132e-07
795,RT-XRM43971-0754,Pengxiang Hu,7.986933333333332e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.095630,True,0.011617864537119193,2.2542854454793484e-06
796,RT-XRM43971-0755,Pengxiang Hu,2.8812333333333332e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.108319,True,0.0025887091943695715,5.774014696058784e-07
797,RT-XRM43971-0756,Pengxiang Hu,9.884766666666668e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.122220,True,0.006042033414832927,1.3815187514558585e-06
798,RT-XRM43971-0757,Pengxiang Hu,0.00011103666666666665,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.134676,True,0.012042761183777645,2.3914853901931223e-06
799,RT-XRM43971-0758,Pengxiang Hu,0.00014690333333333333,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.148304,True,0.009023546273546275,1.730106387155027e-06
800,RT-XRM43971-0759,Pengxiang Hu,3.350666666666666e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.162410,True,0.0033810965354860406,6.603600052555511e-07
801,RT-XRM43971-0760,Pengxiang Hu,4.7047000000000005e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.178582,True,0.003775842696629214,8.226438188494493e-07
802,RT-XRM43971-0762,Pengxiang Hu,2.6209333333333337e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.192565,True,0.0019855555555555555,4.4886681509390886e-07
803,RT-XRM43971-0763,Pengxiang Hu,2.152366666666667e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.206212,True,0.0015574288470815247,3.8732529542319004e-07
804,RT-XRM43971-0764,Pengxiang Hu,6.071033333333333e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.218748,True,0.003001005107925523,5.721452580655295e-07
805,RT-XRM43971-0765,Pengxiang Hu,3.8845e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.230936,True,0.004226877040261153,8.375377317809401e-07
806,RT-XRM43971-0766,Pengxiang Hu,2.1805666666666667e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.243620,True,0.0013510326311441554,3.3991686152247336e-07
807,RT-XRM43971-0767,Pengxiang Hu,3.081833333333333e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.254420,True,0.0014626641354216104,3.7351028158203046e-07
808,RT-XRM43971-0768,Pengxiang Hu,3.0244333333333335e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.264544,True,0.0015662523735542897,3.8381133671742814e-07
809,RT-XRM43971-0769,Pengxiang Hu,5.1119e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.275746,True,0.005566396254151468,1.0941566780821919e-06
810,RT-XRM43971-0770,Pengxiang Hu,4.945366666666667e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.286412,True,0.0029990095007074997,7.607086089319593e-07
811,RT-XRM43971-0771,Pengxiang Hu,4.177433333333333e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.299757,True,0.0041525182239893965,8.712061174834897e-07
812,RT-XRM43971-0772,Pengxiang Hu,2.656566666666667e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.313932,True,0.0014899420452421017,3.692239981468613e-07
813,RT-XRM43971-0773,Pengxiang Hu,5.5055999999999996e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.325717,True,0.005258452722063036,1.0126172521611181e-06
814,RT-XRM43971-0774,Pengxiang Hu,3.152666666666667e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.338868,True,0.0022697384209263262,4.325832418587633e-07
815,RT-XRM43971-0775,Pengxiang Hu,0.00010881333333333334,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.351774,True,0.009364314400458979,1.820838911200357e-06
816,RT-XRM43971-0776,Pengxiang Hu,6.5711e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.366027,True,0.004566435024322446,8.855929919137467e-07
817,RT-XRM43971-0777,Pengxiang Hu,0.00011984,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.378683,True,0.011295004712535344,2.2049678012879485e-06
818,RT-XRM43971-0778,Pengxiang Hu,0.00011287999999999999,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.390609,True,0.011746097814776273,2.293376676147907e-06
819,RT-XRM43971-0779,Pengxiang Hu,6.215766666666666e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.404001,True,0.00728694802657288,1.434518039849219e-06
820,RT-XRM43971-0780,Pengxiang Hu,1.7454333333333333e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.416037,True,0.0014248435374149661,3.549793234356993e-07
821,RT-XRM43971-0961,Pengxiang Hu,6.4821e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.429294,True,0.005843362089947805,1.1460572842998585e-06
822,RT-XRM43971-0962,Pengxiang Hu,9.074e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.445726,True,0.008226654578422485,1.5575008582217645e-06
823,RT-XRM43971-0963,Pengxiang Hu,7.969900000000001e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.457921,True,0.0035406041759218133,7.660419069588621e-07
824,RT-XRM43971-0964,Pengxiang Hu,6.403766666666667e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.470771,True,0.004715586647029946,9.378685803553995e-07
825,RT-XRM43971-0965,Pengxiang Hu,0.00021425666666666666,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.483610,True,0.005900761957220234,1.2327062117638033e-06
826,RT-XRM43971-0966,Pengxiang Hu,7.1817e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.496457,True,0.00867355072463768,1.5008777429467084e-06
827,RT-XRM43971-0967,Pengxiang Hu,5.7430666666666665e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.510267,True,0.004254123456790123,8.104807601844012e-07
828,RT-XRM43971-0968,Pengxiang Hu,0.0002761933333333333,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.523645,True,0.009160641238253178,1.7467324394974281e-06
829,RT-XRM43971-0969,Pengxiang Hu,0.00010931333333333332,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.536784,True,0.002489486069991649,5.506414131237826e-07
830,RT-XRM43971-0971,Pengxiang Hu,7.664433333333333e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.549999,True,0.0040603687889158475,8.212186149505339e-07
831,RT-XRM43971-0972,Pengxiang Hu,0.0002724366666666667,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.563618,True,0.01882820994821327,3.841464561007708e-06
832,RT-XRM43971-0974,Pengxiang Hu,0.00013047,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.578384,True,0.004850185873605947,9.608926204153779e-07
833,RT-XRM43971-0975,Pengxiang Hu,5.122499999999999e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.592524,True,0.0016531872869978309,3.5992833052276555e-07
834,RT-XRM43971-0977,Pengxiang Hu,6.157085714285715e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.607347,True,0.0015694839954845056,3.6307853015011886e-07
835,RT-XRM43971-0978,Pengxiang Hu,0.00011742666666666666,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.620497,True,0.005050609318996415,1.1243457168390145e-06
836,RT-XRM43971-0979,Pengxiang Hu,5.9286799999999996e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.631733,True,0.003340101408450704,8.140436633255526e-07
837,RT-XRM43971-0980,Pengxiang Hu,2.8173e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.643936,True,0.0015488180318856514,3.448347613219095e-07
838,RT-XRM43971-0982,Pengxiang Hu,7.737400000000001e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.656594,True,0.00509257248165334,1.1287235594456604e-06
839,RT-XRM43971-0983,Pengxiang Hu,2.1129666666666665e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.669436,True,0.003084622871046228,5.624079496051814e-07
840,RT-XRM43971-0984,Pengxiang Hu,3.7791666666666666e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.683244,True,0.001696214841412328,3.818497187699976e-07
841,RT-XRM43971-0985,Pengxiang Hu,0.00010109249999999998,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.697109,True,0.0014895019890968024,3.6880267046076387e-07
842,RT-XRM43971-0986,Pengxiang Hu,7.03434e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.710819,True,0.0014691604010025061,3.5787240537240534e-07
843,RT-XRM43971-0987,Pengxiang Hu,7.127233333333334e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.724282,True,0.002404129196491015,5.712297293687052e-07
844,RT-XRM43971-0988,Pengxiang Hu,0.00010274333333333334,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.736518,True,0.0026650169724826167,6.452916300297282e-07
845,RT-XRM43971-0989,Pengxiang Hu,9.4431e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.749448,True,0.0022510369487485104,5.037932138284251e-07
846,RT-XRM43971-0990,Pengxiang Hu,7.106866666666667e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.762548,True,0.0015205106261588933,3.4586658880020767e-07
847,RT-XRM43971-0991,Pengxiang Hu,4.3737666666666666e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.774995,True,0.002037779040909952,4.506250429287726e-07
848,RT-XRM43971-0992,Pengxiang Hu,6.824233333333334e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.787523,True,0.0015562675788673508,3.6493226381461676e-07
849,RT-XRM43971-0993,Pengxiang Hu,5.065633333333334e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.799540,True,0.0014189449112978526,3.403865967835865e-07
850,RT-XRM43971-0994,Pengxiang Hu,0.00011424333333333332,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.813146,True,0.004806198289160005,1.0608536849599158e-06
851,RT-XRM43971-0995,Pengxiang Hu,4.585e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.825677,True,0.0015354989953114536,3.6830267491364774e-07
852,RT-XRM43971-0996,Pengxiang Hu,3.692233333333333e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.838122,True,0.0014675013248542658,3.4238068743818e-07
853,RT-XRM43971-0997,Pengxiang Hu,8.241966666666667e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.850057,True,0.0012889492201163635,3.2442301384241944e-07
854,RT-XRM43971-0998,Pengxiang Hu,6.3143e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.865335,True,0.0013444263464384189,3.4002692514808833e-07
855,RT-XRM43971-1000,Pengxiang Hu,2.7685666666666668e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.883701,True,0.0016209406713505073,3.696350689808634e-07
856,RT-XRM43971-1001,Pengxiang Hu,6.238933333333334e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.897525,True,0.0013510033203406957,3.3329415745143085e-07
857,RT-XRM43971-1002,Pengxiang Hu,6.0777666666666666e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.909106,True,0.0012961754460794766,3.293468444059102e-07
858,RT-XRM43971-1003,Pengxiang Hu,3.1491e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.921268,True,0.001243229372285827,3.213039485766759e-07
859,RT-XRM43971-1004,Pengxiang Hu,3.1278e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.933223,True,0.001289282769991756,3.3112428541181455e-07
860,RT-XRM43971-1005,Pengxiang Hu,2.988233333333333e-05,AGICO MFK2 Kappabridge,2025-05-13T05:11:03.945795,True,0.00280059356451109,6.583461849159138e-07
